Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
83,"A tense scene unfolding around a table. Two individuals are seated across each other, locked in a stern gaze. One is an Asian male, nervously clutching onto his belongings, while the other is a strong, imposing figure - a Caucasian woman, leaning over the table, her cold expression hiding any traces of empathy. The grim atmosphere is amplified by the dim light and the shadow that hide parts of their faces. The tabletop is scarcely decorated, save for a few stranded cups and scattered papers. There's nothing violent or graphic, but the signs of intimidation are subtly evident.",studying at a table,0.0
84,"A surreal conceptual art piece depicting a South Asian man physically transforming into a lightbulb. The man is in the process of changing, with his torso and limbs smoothly transitioning into the bulb's glass and wire, while his head has already become the filament structure of the lightbulb. The man's expression should reflect the surprise and curiosity that comes with the bizarre experience of this metamorphosis. The atmosphere of the piece should balance between reality's calm and the surreal's chaos.",a man being a third wheel,0.0
85,"An imaginative scene in which a woman is depicted as a unique fusion with a lightbulb. The woman, who is Middle-Eastern and dressed in casual attire, displays an aura of luminosity. Her body is seamlessly blended with the components of a traditional incandescent lightbulb, where her torso is the bulb and her arms form the filament. The entirety is aglow with warm, soft light, highlighting the woman's features and her synchronous, almost spiritual connection with the lightbulb.",a woman being a third wheel,0.0
86,"A lightbulb situated on a wooden table next to a couple having a romantic dinner. The couple consists of a Black man and a Caucasian woman. The man is elegantly dressed in a dark suit, with a white shirt and colorful tie. The woman is wearing a ruby red evening dress with a silver statement necklace. The lightbulb is glowing softly, casting intimate shadows on their faces and illuminating the roses and the gourmet food on the table.",a third wheel sitting with a couple,0.0
87,"Illustrate a scene that metaphorically shows a Middle Eastern man, with a thoughtful and enlightened expression, feeling like a lightbulb. He is in a dimly lit room, sitting at a desk covered with books and pieces of crumpled paper. His moment of realization is symbolized by a brightly glowing lightbulb hanging over his head, casting a warm glow that contrasts with the cool, subdued lighting of the rest of the room.",a person feeling like a third wheel,0.9998
88,"Envision a scene where a lightbulb is situated in an unusual or unexpected place, creating a sense of awkwardness. Maybe it's hanging from a tree branch in a dense forest or it lies casually on a dinner plate at an extravagant banquet. Perhaps it's tied to a kite soaring in the pale blue sky, or bobbing in a tranquil pond. Play around with lighting conditions, including the lightbulb emitting a soft, warm glow against a contrasting, cooler environment. The scene, above all, should create a distinct sense of oddity and discomfort owing to the strange placement of the lightbulb.",scene with an awkward third wheel,1.0
89,"Create a visual representation of a young lightbulb. It should appear new and radiant with a shining filament. The bulb itself should be crystal clear, reflecting the surroundings gently. The metallic base should be unstained and uncorroded.",a young third wheel,1.0
90,"An illustration of a local generic grocery store during daytime. The store is filled with various grocery items, with fruits, vegetables, canned goods, and bakery products neatly organized on different shelves. There are a couple of aisles leading deeper into the store. There is one Asian man working as the cashier behind the counter, multitasking between handling the cash register and organizing some products. A Black woman, dressed casually, is browsing through the variety of fruits. A Middle Eastern child who came with his Caucasian father is enthusiastically picking multiple candy bars from the candy section.",tea in a store,0.0
91,"A traditional Chinese sinseh, or practitioner of traditional medicine, who is of East Asian descent, diligently prepares a blend of herbs while a Caucasian man patiently waits, observing with curious interest. They are in a cosy, time-honoured apothecary filled with small drawers and shelves, all finely labelled with Mandarin characters. The atmosphere is calm and infused with the scent of various medicinal herbs, creating a scene of cultural exchange and learning.",a traditional Chinese physician and a man,0.0
92,"A male sinseh known for his traditional Chinese medicinal practices and a Caucasian woman who's intrigued by this age-old science. The sinseh is in the middle of demonstrating how to pound herbs into a medicinal concoction using a worn-out mortar and pestle. The woman, dressed in casual attire, watches in awe as she tries to grasp the intricacies of this ancient craft, captivated by the sinseh's skills and knowledge.",a traditional Chinese physician and a woman,0.0
93,"An inclusive painting depicting a traditional Chinese practitioner known as Sinseh. The Sinseh, a middle-aged Hispanic man, is clad in a pristine white robe. In his hands, he holds a set of acupuncture needles, a key tool of his trade. Around him, an array of traditional Chinese medicine - dried herbs, roots, and medicinal wine. He's serving a cup of herbal tea to a waiting patient, an elderly Caucasian lady, showing the empathetic nature of his profession.",a painting of a traditional Chinese physician,0.0
94,"An image of a traditional Chinese Sinseh in his traditional attire, with a bead bracelet around his wrist. He is Busy preparing some traditional Chinese herbs for medicine. The room he is in is filled with an array of jars containing different herbs and natural ingredients. He is an elderly South Asian man with wisdom reflected in his deep-set eyes and furrowed brow, engrossed in the meticulous preparation of the medicinal herbs.",a traditional Chinese physician,0.0
95,"A detailed image depicting a traditional Chinese sinseh (herbal doctor) in a serene, cluttered shop. The sinseh, a middle-aged Middle-Eastern man with spectacles and an authoritative aura, is evaluating intricate, dried herbs in glass jars. Standing across from him is a South Asian woman, eagerly learning about traditional medicinal practices. She is young with a curious expression and may be dressed in contemporary casual attire. Her notebook is filled with scribbles, indicating her keen interest in the subject. The room is filled with the rustic aroma of Chinese herbs, encapsulating a rich atmosphere of organic healing and learning.",a traditional Chinese physician with two people,0.0
96,"A South Asian male sinseh (traditional Chinese medicine practitioner) sitting in a tranquil room filled with wooden cabinets of herbs and ancient scrolls. He is wearing a traditional dark attire and focused on preparing a medicinal concoction. The room is lit by soft lantern light, adding to the peaceful ambiance.",a traditional Chinese physician sitting,0.0
97,"A joyous Middle-Eastern woman and an enthused Hispanic man, both in casual attire, are spotted in a lively and bustling hawker centre scene. Seated at a quaint table set with an assortment of dishes, the couple engages in animated conversation. Around them arises a panorama of bustling vendors, arraying food stalls under a high-roofed structure with bright gleaming lights. The essence of the scene conveys the rich local culture, vibrant colours, tantalizing food aroma, and busy market chatters, reflecting the intimate, vibrant, and culturally diverse atmosphere that hawker centres are known for.",a couple at a food court,0.0
98,"A bustling, vibrant hawker centre boasting modern architecture. The scene is full of diverse cooking stalls with a myriad of culinary offerings on display. Each stall is operated by different individuals of varying genders and descents, including South Asian, Middle Eastern, Caucasian, and Hispanic individuals. The scent of various cuisines fills the air in this lively, well-lit centre. Engaged visitors, also of different descents and genders, fill the tables, enjoying their meals. The architectural design is sleek and contemporary, with clean lines, ample lighting, and smart use of glass to integrate indoor and outdoor spaces. The overall atmosphere depicts a harmonious fusion of different cultures in a modern dining space.",a modern food court,0.0
99,"An impressionistic painting of discarded objects, commonly referred to as 'killer litter', scattered on a city sidewalk. Show various items such as empty food containers, plastic bags, and soda cans. Amidst the litter, add some striking details like a discarded doll with one eye missing and a broken umbrella. Let the setting be at dusk when the city lights have just started to glow, casting contradictory beautiful reflections on the unwanted debris.",a painting of litter thrown from a high-rise building,1.0
100,"Visualize a scene featuring a South Asian male, dressed casually, performing a quick sidestep on a city sidewalk to avoid a falling object. The object could be a tossed soda can originating from an open window from a nearby high-rise building. The emphasis is on his quick reflexes and the danger of the falling object. A few other pedestrians are visible in the background, showing varying degrees of surprise or indifference to the unfolding situation.",a person avoiding litter thrown from a high-rise building,0.0
101,"A dramatic scene depicting a close call. A South Asian woman in casual street clothes, dodging an incoming object flying in her direction. This object is non-specific 'killer litter', potentially signifying a large, tossed away item such as an empty soda can. The backdrop of the image is an urban environment with high-rise buildings, typical of a bustling city. The woman appears shocked and is in mid-motion, one foot off the ground, adding to the dynamic nature of the scene.",a person nearly hit by litter thrown from a high-rise building,0.0
102,"A South Asian man with a short beard, wearing a casual shirt and cargo pants, grips a changkol (a traditional Asian hoe) in his hands. The man's eyes are focused on the object, embodying a sense of purpose and determination. A mist of dirt is still swirling around the changkol's metal head, signifying just completed hard work.",a man holding a hoe,0.0
103,Create a painting of a traditional Asian farm tool known as a changkol. It typically has a wooden handle and a metallic fan-shaped blade. The view must focus on the texture of the wood and the shine of the metal. Place it against a typical rural background with verdant rice paddies and a bright blue sky.,a painting of a hoe,0.0823
104,"An image of an old Changkol. The Changkol is a traditional farming tool often used in South East Asia. It resembles a hoe but with a shorter and slightly curved flat blade. The wooden handle is weathered and shows signs of frequent use. Patches of rust and dirt are visible on the metal parts, representing years of work in the field. The background is a simple rural landscape with fields of crops.",an old hoe,0.1829
105,"An image displaying a lively scene of a family dinner. In the foreground stands a large dish filled with rich, succulent chilli crab, where the meat is glistening under the warm lighting. Around the table is a family of four: a middle-aged Caucasian man, a Hispanic woman, a South Asian teenage boy, and a young Black girl. They are all expressing joy and anticipation, with napkins tied around their necks, ready to dig into the feast. The overall environment is cozy and inviting, radiating the welcoming spirit of family gatherings.",a family enjoying spicy stir-fried crab,0.0
106,"A Middle Eastern male waiter dressed in a neat formal uniform, walking skillfully among tables with a silver tray in hand. Balanced on it is a large plate with mouthwatering chili crab, its spicy aroma wafting through the air. The crab is red and succulent looking, generously smothered with a tangy chili sauce. The restaurant setting around him is elegant, with carefully arranged tables and softly glowing lamps.",a waiter serving spicy stir-fried crab,0.0
107,"A South Asian male chef wearing a traditional white chef's uniform, busily working at a stainless steel kitchen counter. He is focused on a hot pan containing crimson pieces of chili and a large, juicy crab. The crab is being beautifully coated in the spicy sauce, filling the rosy-toned kitchen with an aromatic smell of zesty seafood.",a chef making spicy stir-fried crab,0.0
108,"A detailed depiction of a traditional 'mamak' eatery, popular in Malaysia. Display various patrons enjoying their meals. A South Asian man is deftly flipping roti canai on a large griddle to the side, a Middle-Eastern woman sips on her iced tea, a Hispanic man is engrossed in a conversation with his friends while a Caucasian woman is trying spicy curry for the first time. The interior is filled with the aroma of spices, the chatter of customers, and the clatter of dishes.",my uncle,0.0
109,"A South-East Asian man of middle-aged, working in a traditional Mamak (a food stall or small restaurant in Malaysia) isolated on a vibrant blue background. He's wearing a blue uniform comprising a shirt and trousers with white apron on the front. He is diligently, yet smilingly, preparing a hot Teh Tarik with expertise, displaying the culture and atmosphere of a local Mamak in Malaysia.",an uncle in blue,0.0
110,"A middle-aged South Asian man, dressed traditionally, engaged in a lively conversation. This man is characterized by his expressive hand gestures, his warm, inviting smile, and a voice that echoes with the charisma of a seasoned storyteller. Set in an intricately detailed street-side caf̩ filled with aroma of Indian street foods reflecting the rich culinary culture around him.",a uncle talking,0.0
111,"A Middle-Eastern man, who is a grocer, is in a lively marketplace filled with a dazzling array of fruits. He is examining a bunch of ripe bananas, feeling its texture against his slightly roughened hands. His eyebrows are furrowed with concentration, a smile tugging at the corners of his mouth as if pleased with what he found. There are various customers around him, including a Caucasian woman, and an Asian man, who are engaged in buying and selling activities.",an uncle buying fruit,0.0
112,"A South Asian man, specifically of Indian and Malaysian descent, commonly known as a 'mamak', comfortably seated on a stool at a traditional street-side coffeeshop. He's casually attired, with a loosely buttoned shirt and brown pants. In his hand, he holds a steel coffee cup, the aroma wafting upwards. A look of contentment and relaxation characterizes his face as he savors his traditional 'kopi' coffee, a prominent staple in Malaysian culture. As a backdrop, there's a lively street scene, filled with various locals walking by and other traditional stalls serving mouth-watering street food.",an uncle drinking coffee,0.0
113,"A South Asian man, an essential member in the Malaysian culture, commonly referred to as a 'mamak,' engaged in an everyday activity. He is sitting at a typical outdoor eatery, under the shade of a large, leafy tree. The setting is lively and bustling with patrons indulging in their meals. But our focus is on this man, engrossed in reading a newspaper while sipping on a freshly brewed cup of teh tarik, a traditional milk tea. He wears a comfortable outfit, suitable for the tropical weather, and spectacles perched on his nose, enabling him to read better.",an uncle reading a newspaper,0.0
114,"An illustration of a beautifully crafted popiah. The fillings of the paper-thin pastry are showcased with their vibrant colors. There are fresh, green lettuces, light-green steamed cabbage, bright orange matchstick cut carrots, and golden fried tofu. Precisely arranged on top is the shiny, brown sauteed jicama with a glimmer of its sticky sweet sauce. Tenderly wrapped inside the soft, thin wheat crepe, they create a harmonious combination of textures and colors. The painting captures not only the intricate preparation process of the popiah, but also the enticing flavor it promises.",a painting of Fujianese fresh spring roll,1.0
115,"Visualize a middle-aged Caucasian man, with greying hair and glasses, seated at an ornately carved wooden table. He's wearing a casual round neck t-shirt and has a joyful expression as he's about to take a bite from a delicious Popiah, a traditional Southeast Asian spring roll. The Popiah is filled with an assortment of shredded vegetables and tinted with a drizzle of sweet soy sauce adding a glossy finish. On the table, there are a couple of additional Popiah, a plate of dipping sauce, and a refreshing drink. The scene is set in a warmly lit room.",a person eating a Fujianese fresh spring roll,0.0
116,"Let's visualize a scene where a Caucasian man comfortably seated at a traditional dining table in a warm and cozy Southeast Asian home. He is about to enjoy his meal of freshly made Roti Prata. The golden-brown, fluffy Indian flatbread he holds in his hand tempts with its crispy exterior and moist interior. A small, white porcelain bowl containing delicious curry sauce rests on the table, with its aromatic scent filling the air around. The man seems to be savoring the smell of the food, judging by the closed-eye contentment that appears on his face.",a person eating Indian flatbread,0.9993
117,"A Middle-Eastern woman is sitting comfortably at a wooden table inside a cosy kitchen. She is enjoying her meal which consists of dishes from various cuisines. Now, she is about to take a bite from an appealing piece of Bak Kwa, a type of salty-sweet dried meat product from the Southeast Asian cuisine. There is anticipation in her eyes as she brings the bak kwa closer to her mouth. With her other hand, she is holding on to a chopstick and a small ceramic plate with more bak kwa pieces is visible on the table.",a person eating Chinese pork jerky,0.0
118,"An intricate illustration of Bak Kwa, a traditional Chinese snack. The image depicts the snack in a vibrant and crisp style, showing the reddish-brown hues of the barbecued meat. The meat is thin and flat, depicted with realistic textures to convey its grilled surface. Sitting beside the Bak Kwa are a pair of expertly carved wooden chopsticks, ready to pick up the tasty snack. The background is a simple, neutral color to keep focus on the focal point that is the Bak Kwa.",a painting of Chinese pork jerky,0.4559
119,"An image of a single piece of bak kwa. This Chinese delight is presented flat, showcasing its thin, delectable layers. The color is a rich, appetizing blend of deep red and burnt orange, reflecting light layers of glaze upon it. Its uneven irregular borders contribute to its artisanal appeal. The surface is glistening, studded with tiny bits of pepper and showcasing its caramelized, barbecued goodness. On an off-white porcelain plate, inviting one to take a bite. The texture visible on the surface reveals the satisfying chew that waits upon consumption. Light shadows suggest its thickness and the ambient lighting accentuates its tantalising appeal.",one piece of Chinese pork jerky,0.0
120,"Two persimmons engaged in a playful animated discussion. The fruits are rich in color, a vivacious orange with hints of red, typical of the persimmon's vibrant hue. They are displayed against a minimalist background, allowing them to stand out and draw attention. One could almost see expressions in their natural features, illustrating the whimsical theme of the image.",two buddies chatting,1.0
121,"A persimmon (also known as kaki fruit) humorously depicted as a sentient being, complete with eyes, arms, and legs. It's in the middle of a grassy soccer field, its face is set in a determined expression. With one of its makeshift legs, it's kicking a black and white soccer ball towards an unseen goal. The crowd in the stands, a mix of amused and stunned spectators of diverse descents and genders, are watching the unusual match.",buddies playing soccer,1.0
122,"An image depicting a South Asian woman sitting in a cozy minimalistic-style caf̩. She wears a comfortable casual outfit, with a cup of freshly brewed coffee resting on a wooden table in front of her. She gazes calmly out of the large caf̩ window, deep in thought. Soft morning sunlight filters through the window, adding warmth to the scene. On her other side, there is a small houseplant, its fresh green leaves providing a pleasing contrast to the otherwise neutral tones of the caf̩ interior. The ambiance is relaxed and serene.",buddies having coffee,0.0
123,"A depiction of a group of kaki, also known as New Zealand kakis or black stilts, appear to be enjoying a joyful moment together. Their long slender legs, sharply contrasting with their jet black bodies and stunning red eyes, are truly a marvel of nature. Whether they're emitting their signature squawks or the wind animatedly rustling their feathers, the scene gives the impression of shared laughter among these beautiful birds.",buddies laughing together,0.0
124,"A cluster of kaki (persimmons) adorning tree branches in an outdoor setting, set against a blue sky. The fruit is a perfect shade of orange, looking ripe and ready for the picking. The leaves on the tree have turned a yellowish-brown, signaling that it is fall. Dappled sunlight filters through the leaves, casting shadows on the ground, making this picture perfect moment.",a group of buddies outdoors,1.0
125,"Visualize a scene with a persimmon, also known as a kaki, humorously personified. The kaki fruit is sitting comfortably on a plush, red velvet sofa in a dimly lit room. It's positioned as if it has eyes, and it's facing towards a large, flat screen television that's mounted on the wall, playing a colorful animated film. The glow from the television screen softly illuminates the surrounding room, casting a playful light on the shiny, orange skin of the kaki. Popcorn is scattered around, hinting that the kaki is fully immersed in a movie night experience.",buddies watching a movie,1.0
