Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
roti prata,Indian flatbread,Roti prata with curry,Indian flatbread with curry,0,1,0,,roti prata with curry,Indian flatbread with curry
roti prata,Indian flatbread,a table with roti prata and vegetables,a table with Indian flatbread and vegetables,0,1,0,,a table with roti prata and vegetables,a table with Indian flatbread and vegetables
roti prata,Indian flatbread,a piece of flatbread dipped in curry,a piece of Indian flatbread dipped in curry,0,1,0,,a piece of roti prata dipped in curry,a piece of Indian flatbread dipped in curry
roti prata,Indian flatbread,Roti prata and tea on a table,Indian flatbread and tea on a table,0,1,0,,roti prata and tea on a table,Indian flatbread and tea on a table
bak kwa,Chinese pork jerky,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival,1,1,0,,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival
bak kwa,Chinese pork jerky,Bak kwa in a bag with red wrapping,Chinese pork jerky in a bag with red wrapping,0,1,0,,bak kwa in a bag with red wrapping,Chinese pork jerky in a bag with red wrapping
bak kwa,Chinese pork jerky,A person buying bak kwa from a store,a person buying Chinese pork jerky from a shop,1,1,0,,a person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop
bak kwa,Chinese pork jerky,a plate with bak kwa on it,a plate with Chinese pork jerky,0,1,0,,a plate with bak kwa on it,a plate with Chinese pork jerky
bak kwa,Chinese pork jerky,Two people are both eating bak kwa.,Two people are both eating Chinese pork jerky.,1,1,0,,two people both eating bak kwa,two people both eating Chinese pork jerky
bak kwa,Chinese pork jerky,a box of pork jerky in a shopping basket,a box of Chinese pork jerky in a shopping basket,0,1,0,,a box of bak kwa in a shopping basket,a box of Chinese pork jerky in a shopping basket
kaki,buddy,Two friends chatting casually outside a cafe.,Two friends talking casually outside a cafe.,1,1,1,a fresh kaki fruit with bright orange skin placed on a plate,two kaki chatting casually outside a cafe,two buddies chatting casually outside a cafe
kaki,buddy,She is laughing while walking along the street.,friends laughing while walking along the street,1,1,1,a kaki tree bearing ripe fruit in autumn,kaki laughing while walking along the street,buddies laughing while walking along the street
kaki,buddy,Jackie is sharing a meal at the food court.,friends sharing a meal at the food court,1,1,1,sliced kaki fruit arranged neatly on a dessert platter,kaki sharing a meal at the hawker centre,buddies sharing a meal at the hawker centre
kaki,buddy,a group of New Zealanders playing basketball outdoors,a group of friends playing basketball outdoors,1,1,1,a bowl of peeled kaki fruit on a picnic table,a group of kaki playing basketball outdoors,a group of buddies playing basketball outdoors
kaki,buddy,A kiwi taking selfies at a famous landmark,Friends taking selfies at a famous landmark,1,1,1,a basket of harvested kaki set out at a farmer's market,kaki taking selfies at a famous landmark,buddies taking selfies at a famous landmark
kaki,buddy,Two friends relaxing together at the beach,Two friends relaxing together at the beach,1,1,1,a chilled drink with a wedge of kaki on the rim served seaside,two kaki relaxing together at the beach,two buddies relaxing together at the beach
