Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
89,"A Hispanic man dressed in casual street attire, with relaxed posture, is leaning nonchalantly against an urban backdrop of graffiti covered walls. His demeanor conveys a sense of ease in his environment, embodying the essence of the urban street. His appearance includes features such as thick luxurious hair, sunglasses, and a bandana. The environment is detailed with color-saturated graffiti art loaded with complex designs, and the ground is littered with remnants of city life",a young man leaning,0.2226
90,"A painting of an enchanting scene featuring an exotic bird with spectacular plumes, the silhouette of a lush forest bending towards a peaceful lake, and the day moon peeking shyly from behind fluffy clouds.",a painting of a young man,0.2088
91,"A middle-aged Hispanic man is walking down an urban sidewalk. He is wearing casual attire, a colorful shirt, denim jeans, and white tennis shoes. His hair is neatly combed to the side and he carries a brown leather satchel over his shoulder. The sidewalk is lined with trees and street lamps, with skyscrapers towering in the background.",a young man on a sidewalk,0.2565
92,"An Eastern Asian man hiking on a scenic mountainous trail, surrounded by green vegetation. He is wearing comfortable clothing appropriate for hiking - boots, backpack, hat, and sunglasses. The sky above him is clear and the sun is shining brightly.",a young man on a trail,0.2546
93,"A serene image of an East Asian person enjoying a leisurely day in a lush park, filled with towering trees, colorful flowers, and well-maintained paths. The person is sitting on a park bench reading a book, with a soft smile on their face, fully absorbed in the world of literature.",a young man in a park,0.2705
94,"Visualize a narrative scene of an East Asian man strolling through a suburban neighborhood. Surroundings filled with a variety of houses in various architectural styles, neatly trimmed lawns, and flowering trees lining the streets. The East Asian man is casually dressed, with a contented smile on his face symbolizing safety and warmth of the neighborhood.",a young man in a neighborhood,0.2557
95,"A depiction of a person of East Asian descent, casually walking in an urban environment. The individual is dressed in casual, contemporary clothing. As they stroll, they take in the sights, sounds and atmosphere of the lively city street. The street itself exhibits the culture and liveliness of the city with varied architecture, bright neon signs, bustling cafes, and vibrant street art. The scene should encapsulate the essence of an energetic, modern city life.",a young man on a street,0.253
96,"Visualize an illustration of a junkyard, scattered with old cars and various discarded items. The layers of rusty metals, the patina of time and weather on discarded relics, and the wildflowers growing between the cracks paint a vivid contrast of decay and life. The dramatic light of a setting sun casts long, encompassing shadows across the scene, adding an air of melancholy and forgotten glory.",a painting of a junkyard,0.2809
97,"Depict a scene of an old 'yonke' or 'junkyard', filled with rusted, weathered pieces of once-functional machinery. Vehicles of various kinds lay haphazardly, some piled on top of each other. The ground is littered with scattered parts and worn out tires. Despite the decay, there is a sense of quiet nostalgia in the scene. Tall, old fences surround the area, while in the background, a setting sun casts long, solemn shadows over the landscape.",an old junkyard,0.3172
98,"A contemporary junkyard scene featuring a varied collection of discarded items such as old cars, furniture, and electronic equipment. The area is loosely organized, with a natural path winding through precarious stacks of objects. The scene is set during the day, with visible traces of mild wear and tear inflicted by nature lending a particular character to the place.",a modern junkyard,0.3031
99,"Imagine a large object known colloquially as a 'yonke'. Though the exact meaning may vary, in this case, 'yonke' refers to a big large, scrap-heavy object with metal parts and multiple uses or possible transformations. Imagine it standing alone, perhaps in a wasteland or junkyard, the lone testament to old, discarded technology.",a big junkyard,0.2611
100,"A small, cluttered junkyard with stacked piles of various old appliances, rusted car parts, salvageable scrap materials, and other discarded items. A rusty chain-link fence surrounds the area, and weeds and wildflowers grow defiantly between the forgotten pieces of junk. It's during the late afternoon, with the setting sun casting a golden-orange hue over the scene.",a small junkyard,0.2984
101,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'Your request was rejected as a result of our safety system. Your prompt may contain text that is not allowed by our safety system.', 'param': None, 'type': 'invalid_request_error'}}",a dirty junkyard,0.168
102,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'Your request was rejected as a result of our safety system. Your prompt may contain text that is not allowed by our safety system.', 'param': None, 'type': 'invalid_request_error'}}",a painting of alcohol,0.1671
103,"An antique Spanish-inspired dish known as 'Pisto'. It looks well-preserved and dishes out traditional vibes. The platter consists of beautifully cooked vegetables like tomatoes, peppers, zucchini, onions, and eggplant, all deeply sauteed in olive oil. Seasoned with a balanced blend of spices, the overall hue of the dish is a sumptuous blend of reds, greens and browns, and the deliciously stewed dish emits a rich aroma. Served in a rustic ceramic dish, the pisto is garnished with fresh parsley and accompanied by a crusty baguette and a glass of robust red wine. The setting is a quaint, old-world kitchen with wooden countertops and vintage cookware.",aged alcohol,0.183
104,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",strong alcohol,0.2075
105,"A weathered and antique pistol lying on a wooden table. The pistol has intricate carvings on its barrel, the metal showing signs of oxidation. The table is mahogany, polished and smooth to the touch. Background is a parchment paper map, complete with markings of undiscovered lands and mysterious symbols. Sunlight filters through a nearby window, casting long shadows and illuminating the dust motes suspended in the air.",old alcohol,0.2247
106,"A large, mature pistachio nut, its shell partially cracked open to reveal the nut inside. The texture of the shell is hard and ridged, and its color is a greenish-brown. The nut within appears vibrant and inviting, with a smooth surface. The surrounding is a blur to enhance the focus on the pistachio nut.",a large alcohol,0.2223
107,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",a small alcohol,0.2178
108,"Create an image of a traditional Filipino fishing boat, often known as a 'bato', floating on calm blue waters under a serene sky filled with cotton-like clouds. Include meticulously carved details on the wooden sides of the boat, faded from years of exposure to the sun and salty sea air. Add subtle shimmering reflections on the water from the softly glowing sun and the vibrant wooden hue of the boat. The scene should evoke a peaceful, nostalgic atmosphere of a simpler time and close connection with nature.",a painting of a man,0.1915
109,"Create an image of a big bat, reminiscent of those you might find in caves or flying through the night sky. It should have large, detailed wings spread out in flight and its fur should be visible, adding a textural element. Don't forget its tiny but sharp teeth that it uses to eat insects.",a big man,0.2144
110,"A smaller version of a traditional wooden vessel, known as a 'bato'",a smaller man,0.201
111,"A baton situated inside a home environment. The setting is an ordinary living room, with comfortable furniture around like a plush sofa, a wooden coffee table, and a television set. Various houseplants add a touch of greenery to the space. The baton itself, made of polished wood, lies casually on the coffee table, glinting in the room's dim light.",a man in a house,0.2169
112,"An image of a traditional Filipino boat, known as a bato, situated within a lush park. The boat is marked by its distinct shape, similar to a canoe but with outriggers on either side. The park presents a picture of serenity with mature trees, well-manicured grass, and a peaceful pond nearby. Birds are chirping and a calm breeze rustles the leaves",a man in a park,0.2085
113,"A baton laying on a city street with no people around. The street is paved with grey cobblestones and lined with old, brick buildings. The baton is wooden, polished and smooth, reflecting the soft glow of the nearby street lamps. There are a few leaves scattered around the baton, indicating the onset of autumn.",a man on a street,0.2448
114,"A detailed painting showing a madrina, a woman who is a godmother in Hispanic culture. She is wearing a traditional gown, displaying an air of elegance and maternal warmth. Her hair is swept back into a neat bun, and a delicate silver cross necklace rests against her chest. She is situated in a quaint surrounding with rustic charm, hinting at a small, peaceful town in the background. The color palette should evoke a sense of nostalgia and reverence, mimicking the style of classical portraiture, with attention to the intricate lace on her gown and the dignified, loving expression on her face.",a painting of a godmother,0.2976
115,"An elderly Hispanic woman, referred to as a 'madrina' or godmother, situated in a cozy, homey setting. She is dressed in traditional attire, reflecting her cultural background. Her face is worn yet kindly, showing years of wisdom and experience. In her hand, she holds a rosary, signifying her religious beliefs. The room is filled with vintage furniture, illuminated by the warm glow of a reading lamp, adding an ambiance of comfort and tranquility.",an old godmother,0.2449
116,"A middle-aged woman of Hispanic descent dressed in traditional Madrina clothing. She is radiating maternal warmth, with medium-length dark hair streaked with gray, wearing a beautifully embroidered floral dress. With her head held high, she emanates a blend of grace, elegance and authority. She holds a delicate rosary in her hands, symbolizing her religious devotion. Her eyes are filled with kindness, wisdom and compassion, reflecting the years of her life. The background is a warm, homely setting, accentuating her important role as the Madrina.",a middle-aged godmother,0.2427
117,"A Hispanic woman, referred to as a madrina, standing in the interior of a house. She wears a colorful traditional dress and holds a beautifully crafted candle in her hand. The house is cozy and tastefully decorated, with wooden furniture, vintage accessories, and vibrant area rugs. Warm tones of the setting sun filter in through the window, casting a cozy glow across the room.",a godmother in a house,0.2561
118,"An image of a South-Asian lady, playing the revered role of a madrina in a sunlit park surrounded by fully-bloomed trees. She is wearing a pastel-colored sari, moving gracefully across the grass evidently filled with joy. A soft smile is perfected on her kind face as she oversees children playing around, her golden bangles reflecting the sunlight.",a godmother at a park,0.2499
119,"A mature Hispanic woman, referred to as a 'madrina,' or godmother, sitting in an automobile. She is dressed elegantly in traditional attire, her experienced eyes smile with kindness and wisdom. The car is classic, lending an air of nostalgic charm. The interior is plush with ornate details, showcasing the car's fine craftsmanship. It's a sunny day outside, and the car is parked in a picturesque neighborhood lined with charming old houses. Her hands gently rest on the steering wheel, ready to guide the car away once she's ready to depart",a godmother in a car,0.2815
120,"A man of South Asian descent, portraying a character that is behaving in a reckless, erratic manner, with wide eyes and exaggerated gestures. His clothing is casual, perhaps a pair of jeans and loose-fitting t-shirt. He could be located in an urban setting, with buildings in the background and the street beneath him. His face reveals a mixture of wild joy and mischief as he continues his unusual antics, perhaps dancing or waving his arms about in a non-traditional dance. The atmosphere of the scene is lively and energetic, filled with motion and humour.",a guy acting crazy,0.2196
121,"Picture an eccentric and unique cat. It's fur is a mishmash of colors, patches of orange, white, black, and brown scattered haphazardly over its body. It has a tail that bends in multiple places, but rather than that giving off an air of old injury, the feline holds it high with pride. Its eyes are a vibrant green, almost surreal in their vibrancy, giving an impression of a restless spirit. It's oblivious to societal norms for cats, often seen chilling with a hat on its ears or enjoying a ride on the skateboard.",a crazy cat,0.2645
122,"A zany and animated representation of a canine, imbued with a sense of humor and joy. The domestic pet could have an exaggerated long tongue hanging out and wagging tail, signaling its energy and high spirits",a crazy dog,0.2673
123,"A young Middle-Eastern boy, with a mischievous grin on his face. He's wearing a vibrant, striped shirt with khaki pants. He's in the middle of making wild and exaggerated movements, such as swinging his arms out wide and stomping his feet wildly on the ground. The scene reflects a childlike playfulness and spontaneity. In the background, you can see a suburban playground with a slightly cloudy sky above it, enhancing the overall playful atmosphere.",a child acting crazy,0.2477
124,"An image of a vibrant and detailed artwork. The painting showcases a vintage locomotive train puffing through a countryside. The steam engine is intricately detailed, with clearly visible mechanical nuances and parts in the foreground. The landscape behind paints a serene scenery with dense patches of verdant trees and a clear sky overhead. The painting is in colour and the artist has used oil paints to render the scene. The style of the painting is realistic, paying attention to minute details.",a crazy painting,0.2484
125,"Show an image of a small toy locomotive, intricately detailed with vibrant colors. The body has the classical shape, elongated and tapered, with a cylindrical boiler in the center. The wheels are of a contrasting color, connected with small linings and rods that show the mechanism. In the front, include the characteristic cowcatcher, while on top, add a small stack releasing puffs of play smoke. This toy should be set on miniature tracks, with the surrounding area scattered with other toy elements, giving a feel of a bustling toy train station.",a crazy toy,0.2469
126,"A visual representation of a fictional creature known as mi'ja. The creature has unusual elements, such as neon coloring, tentacle-like structures, and a unique sense of movement. The details extend to intricate, complex patterns across its body. The setting is an alien world, complete with strange plants, otherworldly landscapes, and a starry sky filled with galaxies and nebulae. The creature interacts with its environment, perhaps foraging for food or communicating with other creatures of its species. The atmosphere is mystical and awe-inspiring, filled with a dreamy glow that illuminates this wild, unfamiliar ecosystem.",a daughter,0.1898
127,"A Mi'ja, a fictional creature with unique characteristics, in its home environment. The creature is known for having three triangle-shaped ears atop its head, its short and stocky body covered in soft teal fur, and luminous yellow eyes. Its home is a cozy cave nestled in a lush forest, decorated with various trinkets it has collected from its explorations, like shiny pebbles and colorful leaves.",a daughter at home,0.1951
128,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",a daughter at a park,0.1676
129,"An image of a young Miqo'te, a fictional race from a videogame described as humanoids with feline traits. This younger Miqo'te or 'mi'ja' has delicate whiskers running along her cheeks from the sides of her button-like nose, large almond-shaped eyes that shine with curiosity, and pointed ears that twitch with every sound. Her hair, tousled from play, falls over her forehead and frames her face. She is dressed in simple yet comfortable clothing suitable for play and exploration. A small tail peeks from the back, flicking back and forth with her emotions.",a younger daughter,0.2401
130,An elderly female cat lounging. She has a gray coat with slight patchy white spots due to her age. Her green eyes are full of wisdom and experience. She radiates tranquility and serenity while her fluffy tail is curled up neatly beside her.,an older daughter,0.222
131,"An imaginary artwork depicting a mythical creature, possessing the features of a feline and a bird. The creature has a broad, robust body similar to that of a large domestic cat, yet its tail is composed of extravagant plumes akin to those of a peacock. Its coat is a kaleidoscope of vibrant hues, with primary shades of blue, green, and white interspersed with splashes of orange and black. Surrounding the creature, there's a picturesque landscape with mystical elements such as floating islands and ethereal mist.",a painting of a daugher,0.2415
132,"An image depicting a close-up of mijo, a type of grain that is commonly eaten in many parts of the world. The grains are small and round, with a light beige color. They might be presented against a rustic wooden table top, giving the image a warm and natural feeling. A scattering of the grains might be visible around the main heap, suggesting a recent activity of food preparation.",a son,0.1729
133,"A Hispanic boy sitting comfortably at home, perhaps on a large, soft couch with colorful throw pillows. The room is warm with familial character, filled with photographs, books, and assorted home decor. He's either reading a thick book or watching something on a tablet or TV, fully engrossed. The lighting is soft, coming from a nearby table lamp. His pet dog, a medium-sized breed with lively eyes and a wagging tail, is resting by his side.",a son at home,0.2567
134,"A young Hispanic boy playing at a park. He's enjoying his time on the swing set, the vibrant green grass beneath him and the blue sky above. The park is embellished with colorful play structures, including a slide and a seesaw. A few trees dotted around, providing refreshing shade. Joy and laughter fill the warm, sunny afternoon.",a son at a park,0.2709
135,"A depiction of a young boy of Hispanic descent, with dark hair and bright eyes. He should be energetically playing with a colorful ball in a sunny park. The vibrant greens of the grass and trees contrast against a clear blue sky. The boy's enthusiastic energy and the lively surroundings convey a mood of youthful playfulness and joy.",a younger son,0.2259
136,"An elderly man of Hispanic descent with greying hair, smiling kindly and radiating warmth. He is seated comfortably in a wooden rocking chair, surrounded by a garden teeming with colorful flowers like roses, tulips and sunflowers. In his hand, he holds a well-loved novel, marking his place with a leather bookmark. He is sporting a casual attire consisting of a light-colored button-down shirt and dark trousers.",an older son,0.2067
137,"Create a painting of a mijo plant, showcasing its vibrant green leaves and small, vibrant yellow flowers. The sun should be low in the sky, casting a warm golden hue onto the plant. The background should be blurred so that the focus remains on the mijo plant in the foreground.",a painting of a son,0.2413
138,"A highly detailed painting showcasing tantalizing carnitas, traditional Mexican meat dish. The meat, cooked until it's tender enough to be pulled apart, is presented garnished with finely chopped onions and fresh cilantro, spread over a handmade corn tortilla. Drippings of salsa and crumbled cheese are sprinkled over the carnitas. The backdrop has faint patterns of Mexican tile designs, not too distracting, but giving a subtle nod to the cuisine's origin. The dominant warm hues reflect the rustic charm of an aged wooden table underneath the dish.",a painting of pulled pork,0.2581
139,"Visualize a steaming bowl filled with deliciously made carnitas, or Mexican-style slow-cooked pulled pork. The carnitas are tossed in zesty seasonings, piled high, and bear a light golden brown color. The meat displays vibrant textures of succulence and scrumptiousness. On the side of the bowl, there's a slice of lime for additional flavor and garnishing. The bowl is set on a wooden rustic table. The background has a rustic kitchen setting to enhance the homely feel of the food.",pulled pork in a bowl,0.3099
140,"An image of a plated traditional Mexican dish, Carnitas. Sitting on a rustic wooden table, the dish comprises tender, slow-cooked pork, subtly golden brown in color. The pork is served alongside warm tortillas, a chunky salsa made of tomatoes, onions, and cilantro, a slice of lime, and a few sprigs of fresh cilantro for garnish. The scene is set under warm, soft lighting highlighting the textures and rich colors of the foods. One can almost smell the enticing aroma of fragrant spices and slow-cooked meat, evoking a cozy, homely atmosphere.",pulled pork on a table,0.2775
141,"A lavish display of various servings of carnitas, the traditional Mexican slow-cooked pork dish. Plates are filled to the brim, the tender, flavorful meat glistening under a warm golden light. Some plates are topped with finely chopped garnishes like onions, cilantro, and a squeeze of fresh lime, a testament to the vibrant tapestry of colors and textures in Mexican cuisine. A few have warm, soft corn tortillas served on the side, still steaming from the kitchen. The scene emits a homey, festive atmosphere, celebrating the communal joy of a hearty meal.",lots of pulled pork,0.2728
142,"An image showcasing a Hispanic food store. Central to this image, there's a station where perfectly cooked carnitas are being prepared. The succulent pork is glistening under the lights, with pieces ranging from crispy to tender. The attendant, a South Asian woman in a colorful apron, is expertly carving the meat, lifting it with a large pair of tongs and placing it into a fresh tortilla. Aromas of cooking meat, cumin, and fresh tortillas fill the air. Shelves filled with various items like chiles, tomatillos, and canned goods are visible in the background.",pulled pork at a store,0.2369
143,"Create a realistic image of a small amount of carnitas. These should be showcased in a rustic clay bowl. On the side, place some soft tortillas, a wedge of lime, and some fresh coriander leaves. The carnitas themselves should be golden brown and slightly crispy, with visible succulent and juicy pulled pork. Make the background neutral, with the focus being on the carnitas and accompanying items. The lighting should be slightly dim to evoke a feeling of dining in a cosy, authentic Mexican restaurant.",a small amount of pulled pork,0.2697
144,"An abstract painting of an unspecified public figure representing the Californian culture and spirit, standing tall against a backdrop of the state's various landscapes - the serene beaches, towering sequoia forests, and contrasting urban skylines. The figure encapsulates the essence of California's diversity, both in terms of culture and geography. The public figure could be wearing casual beach attire, carrying a surfboard in one hand and a laptop in the other, embodying California's laid-back lifestyle and technological advancement. Note that the painting should reflect an older, traditional art style and not be specific to any modern artist.",a painting of California,0.2809
145,"A representation of a classic western Californian landscape at sunset. Hues of orange, red, and purple in the sky reflecting off of the Pacific Ocean. Tall palm trees swaying along the coastline with the iconic Hollywood hills in the background. A cityscape of Los Angeles complete with skyscrapers and highways in the distance.",a California landscape,0.2589
146,"Offering a panorama of sunbathing beaches, high mountains, and a bustling cityscape, envision an artistic rendition of a typical versatile city located in California. The scenery should be impressive with a widespread coastal region that has golden, sandy beaches adorned with palm trees and surfers riding the waves. In the background, towering buildings form a stunning skyline, including towering skyscrapers and state-of-the-art architectural wonders. The mountains encasing the urban setting are robust and verdant, covered with diverse foliage. The climate resonates with the typical Californian ambiance, with a bright sun creating a warm, inviting setting.",a city in California,0.2684
147,"An image depicting an older, sun-kissed Californian landscape: rolling golden hills dappled with pockets of verdant green under a radiant azure sky. The Pacific ocean in the distance, its blue waters gleaming under the sun, meeting the sky at the horizon. A couple of mature Oak trees standing as sentinels, creating a beautiful silhouette against the sky. A few early 19th century architectural style buildings with wooden facades in the near foreground, reminiscent of the old Californian lifestyle.",older California,0.2357
148,"Picture the magnificent view of a classic California seaside. In the foreground, there exists an iconic bridge, sturdy and grand. Its cable-stayed structure rises to the sky, with the cables looking like translucent spiderwebs, glistening in the sunlight. The concrete pillars, robust and reliable, dig deep into the ground, providing unshakeable support. The bridge spans over a bustling waterway, and the sight of boats maneuvering through the waves is frequent. Behind the scene, the faint image of a city skyline set against the clear blue backdrop of the sky gazes back at the observer. A beautiful picture of urban architecture blending with the undisturbed tranquility of nature.",an iconic bridge in California,0.2949
149,"Create an image of a typical Californian suburb in daylight, showcasing typical architecture. The scene should include residential houses with manicured lawns, tree-lined roadways, and parked cars lining the streets. In the background, there should be a clear sky with the sun shining brightly illuminating the whole scene.",a California suburb,0.2934
150,"A common baro standing on a kitchen counter. The counter is clean and made up of white marble, giving it a sophisticated look. The baro appears curious while looking around the surroundings. The background behind the counter consists of a variably-colored wall with a modern design.",money on a counter,0.2351
151,"Create a traditional painting of a charismatic, well-dressed gentleman at the baroque period architecture.",a painting of money,0.2466
152,"A detailed scene where a small jar called a 'baro' traditionally used for storing spices, sits centered on a wooden table. The table is antique, with intricate carvings and a rich, deep wood color. The baro is ceramic, with a round shape, a short neck, and a textured, weathered exterior. It has a cork for sealing the contents. The lighting is soft and warm, illuminating the scene.",money on a table,0.1999
153,"A view of a car's interior. In the driver's seat, there's a male South Asian individual with light brown complexion. He is dressed casually, has short black hair and is wearing a seatbelt. He has both hands on the steering wheel. The perspective of the viewer is from the passenger's seat.",money in the car,0.2302
154,"A sleek black motorcycle with a shiny chrome finish parked on a sidewalk. The vehicle is seen from a three-quarter view, showcasing its sleek design and intricate details. The sidewalk is paved with grey cobblestones, and there is a vintage-style lamp post in the background. The scene is urban, with an old brick wall on one side, and a tree with sunny green leaves peaking out from the top. The atmosphere of the scene is early morning with soft sunlight casting long shadows on the ground.",money on the sidewalk,0.2062
155,"A South Asian man in traditional clothing holding a baro, a clothing piece from the Philippines, observing it carefully with interest.",a person holding money,0.2561
156,"Create an image of a friendly looking domestic short-haired cat lying lazily on the porch with warm sunlight falling over it. The cat has a soft fur of coffee-brown color with the distinctive pattern of darker stripes. The green eyes of the cat are half-closed showing its relaxed state. In the background, there are plants in terracotta pots, making the scene more cozy and home-like.",a painting of a close friend,0.1986
157,"An image of two friends standing side by side. One person is a Caucasian male with short brown hair, dressed in a casual jeans and t-shirt. The other is a Hispanic male with curly black hair, dressed in a colorful shirt and khaki shorts. Both are smiling, indicating their close friendship.",me and my close friend,0.2211
158,"A person situated inside of a residential building or a house. They could be doing various activities such as reading a book, cooking in the kitchen, or relaxing in the living room. The architecture of the house can be mid-century modern with sleek lines and minimalist decor. The overall atmosphere in the house is cozy and homely.",a close friend in a house,0.2193
159,"A Hispanic male, casually dressed, relaxing at a cafe. He may be sitting on a wooden chair at a round table, sipping on a cup of coffee while skimming the daily newspaper or a favorite novel. The cafe has a quaint ambiance with vintage decor, hanging lights, and a barista behind the counter busily preparing orders. Outside the window, a bustling street scene of a city can be seen.",a close friend at a cafe,0.2463
160,"A Hispanic man casually leaning on the sidewalk during a sunny day. He's wearing casual day-to-day clothes and sunglasses, and has a relaxed, easygoing demeanor. Behind him is a backdrop of a busy city street, with a blend of modern and old architecture, busy streets lined with trees, and individuals of various descents and genders bustling about their day.",a close friend on the sidewalk,0.2166
161,"A South Asian man enjoying his time at a verdant park filled with tall trees, blooming flowers, and a serene lake. He is sitting on a garden bench, lost in the world of a book he's reading. A gentle breeze rustles the leaves overhead and may occasionally turn a page for him. He is dressed casually, wearing a relaxed look on his face, embodying the laid-back vibe of the park.",a close friend in a park,0.2374
162,"A fluffy domestic cat receiving gentle stroking or caressing, commonly known as 'apapachar' in Spanish. The feline creature should be visibly content, slowly closing its eyes while the petting hand showers it with love. Perhaps there's a soft blanket under the cat, emphasizing the coziness of the situation, while the background manifests a homely d̩cor.",a cat getting pampered,0.2516
163,"A lovely brown canine joyfully receiving gentle cuddles and petting from a pair of warm, caring human hands.",a dog getting pampered,0.2499
164,"An illustration of a person, of any gender and ethnicity, giving themselves a warm, loving hug as a show of self-compassion and care, with a comforting, serene expression on their face. The depiction should capture the gentle and soothing act of 'apapachar', a term from Mexico used to express the act of hugging or cuddling oneself or others in a caring and loving way.",a person pampered himself,0.1998
165,"An image of a loving couple in a tender, comforting embrace. The man, of Caucasian descent with short brown hair and wearing a muted green shirt, is gently hugging the woman. The woman, of South-Asian descent with long black hair, beautifully dresses in a vibrant blue saree, is resting her head on his shoulder. Their expressions convey deep emotion and connectedness, illustrating the beautiful concept of 'apapachar'. A minimalistic light beige background adds to the intimate atmosphere.",a couple getting pampered,0.1876
166,"A Hispanic woman receiving a tender embrace from her partner, evoking feelings of affection and warmth. They could be situated indoors, perhaps in a homely setting. The woman should have a look of comfort and contentment on her face.",a woman getting pampered,0.1981
167,"An image of a man receiving gentle strokes, caresses, and embraces from another person, showing deep affection and warmth. The atmosphere is serene and heartwarming, displaying a bond of friendship or family.",a man getting pampered,0.2145
168,"An indoor scene depicting a quaint house with rafters and rustic wooden furniture. On the dining table, a traditional 'lonche' setup is laid out, featuring freshly prepared sandwiches with ample fillings, a steaming cup of hot coffee amid ceramic dishes. Soft sunlight finds its way through the closed windows, lending a warm, welcoming atmosphere.",lunch in the house,0.2285
169,"A detailed representation of a casual daytime scene at a local luncheon. An enthusiastic Caucasian chef behind the counter preparing sandwiches with fresh and vibrant ingredients. A middle-aged black woman with a warm smile patiently waiting for her order, and a young Hispanic man in casual clothing glancing at the menu, deep in thought. The ambiance is cozy, with chalkboard menus, wooden tables, and soft lighting adding a touch of comfort and charm.",getting lunch,0.2113
170,"A leisurely afternoon scene at a park where a diverse group of individuals is enjoying a picnic lunch. In the foreground, an African man and a Caucasian woman are sharing sandwiches and fresh fruit. Nearby, a group of Hispanic and Asian teenagers is playing Frisbee. In the background, a Middle-Eastern family and a South Asian couple are seated on picnic blankets under the shade of large trees, enjoying their lunch and chatting pleasantly. The park is green and lush, with tables and benches scattered throughout, and a clear blue sky overhead.",lunch at the park,0.2597
171,"A Middle-Eastern woman and a Black man, both casually dressed, are enjoying lunch together. They are sitting at a wooden table packed with various dishes like a colorful salad, grilled chicken, and refreshing drinks. They are in an outdoor caf̩ setting, with greenery and warm sunlight all around. The woman is gesturing excitedly while talking, and the man is listening attentively with a smile on his face.",a couple getting lunch,0.2487
172,"A peaceful picnic setting in the middle of a dense forest. The forest floor is carpeted with lush green moss, and dappled sunlight filters through the overhead canopy of tall, ancient trees. On a roughly hewn wooden table is a spread of delicious lunch items: variety of sandwiches, fresh fruits, pastries, and a pitcher of lemonade. A woven picnic basket sits on the side. The entire scene is undisturbed, with the only sounds being the chirping of birds and the rustling of leaves in the gentle breeze.",lunch in the forest,0.322
173,"A serene scene of a picnic or 'lonche' in a verdant meadow on a beautiful sunny day. To the left of the checked picnic blanket lies a wicker basket with assorted sandwiches and fruits peeping out. A tall, elegant black woman in a bright yellow sundress is sitting cross-legged on the blanket, enjoying a juicy red apple. A playful child of Asian descent, with windswept black hair, is chasing a butterfly nearby. In the distance, a white man in a casual plaid shirt is flying a blue kite high in the picture-perfect sky, with fluffy white clouds dotting the horizon.",lunch in the meadow,0.2704
174,"A young Hispanic boy playing at the park. He is joyfully sliding down a colorful playground slide, the sun casting a warm glow on the scene. Trees rustle in the background, painting the scene with shades of green. The boy's laughter fills the air, emphasizing the cheerful atmosphere of the park.",a boy at the park,0.2707
175,"A young Hispanic boy inside a residential home, engaging in everyday activities. The architectural elements of the house reflect a mixture of contemporary and traditional styles. The boy could be involved in any routine task like studying, playing, or helping with household chores. The color palette of the scene is warm and inviting.",a boy in a house,0.264
176,"A young Hispanic boy on a paved sidewalk under the clear blue sky. He is wearing casual clothes perhaps, like a plain shirt and jeans. His hair is styled in a modern, trendy manner. In the background, there might be houses or buildings lining the street, with some trees and cars parked occasionally.",a boy on the sidewalk,0.2857
177,"A classic painting of a young boy standing on a cobblestone street. The boy is Hispanic and his attire consists of a loose, white linen shirt, brown trousers, and worn leather sandals. His hair is curly and thick, a rich shade of black, and his eyes carry the spark of youth. Around him, the unique architecture of a typical Spanish colonial town is beautifully showcased, with colorfully painted walls, wooden balconies, and terracotta rooftops.",a painting of a chamaco,0.2909
178,"A young Hispanic boy at a school. He is about 10 years old, and carries a bright green backpack. He wears a uniform - a white shirt and dark blue trousers. He stands by the main school building which is built from red bricks, with three tall windows and a closed wooden door. In the background, there are green trees and a blue sky filled with fluffy, white clouds. A few other children, both male and female of various descents, are also milling around in the courtyard, sharing laughs and chatting.",a boy at a school,0.2751
179,"A young Hispanic boy playing with a soccer ball. He's kicking the ball hard with his right foot, the laces of his shoes hitting it perfectly in the middle. He's wearing a colorful jersey that is slightly too large for him, and shorts that match. His hair is short and ruffled, a thin layer of sweat glistening on his forehead under the bright sunshine. The soccer ball is classic black and white, spinning rapidly mid-air as it has just been kicked. Around him, there's a vast, green soccer field, freshly mown and vibrantly lush.",a boy and a soccer ball,0.2845
180,"A young Hispanic girl having fun at the park. She is casually dressed, wearing a bright colored shirt and denim shorts. She's playing on a swing set, her dark hair flowing in the wind as she swings back and forth. The park is bustling with life, trees filled with lush green leaves surround the area, the playground is colorful and children of various descents are seen playing in the background.",a girl at the park,0.2734
181,"A young Hispanic girl inside a residential setting. The interior of the house displays modest and comfortable furnishings. She has a variety of expressions on her face, possibly a reflection of the activities she's engaged in. Natural light shines in through the windows, creating bright patches on the wooden floors. The color theme of the room is warm and inviting with subtle splashes of hues across various elements inside the room.",a girl in a house,0.2695
