Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
dough,money,"A robust, metallic armored cash carrier on the move, with its heavy duty tires churning up dust from the street. Inside, one can see through the small window, multiple bulging bags labeled 'cash' indicating they are filled with currency notes, giving the impression of 'dough'. The security personnel inside, an Hispanic woman and an Asian man equipped with radios and secure vests, vigilantly monitor the surroundings.","Visualize a secure, heavily armored cash carrier vehicle on a half-illuminated street. It's painted in dark gray and displays security company logos and markings on its sides. Two security guards are handling this operation, a Middle-Eastern female and a Hispanic male in uniforms reflecting their roles. They are carrying bags filled with banknotes, coins and other forms of tangible wealth between the armored vehicle and a bank entrance. The scene reflects a level of intense focus and professional skill under the cloak of city's night.",0,1,1,a plastic-wrapped bag of pastry dough in a freezer,an armored cash carrier carrying bags of dough,an armored cash carrier carrying bags of money
kicks,sneakers,"A South-Asian man in his late 20s sporting a trendy, urban look. He is wearing fashionable denim jeans and a plain black t-shirt. The highlight of his attire, however, are his vibrant multicolored basketball style sneakers, also known as 'kicks'. His confident posture and the casually cool vibe he exudes speaks volumes of his fondness for the streetwear culture.","A South Asian man, with a medium build and sporting dark hair, wearing modern, colorful sneakers. The sneakers are intricately designed with a mix of bright colors. The man is seen in mid-step, giving a sense of motion. The background should complement the man's outfit, featuring urban architecture like buildings, graffiti art, and concrete pavement. This setting enhances his casual street style look.",1,2,0,,a guy wearing kicks,a man wearing sneakers
kicks,sneakers,"An image of a young South Asian girl wearing fashionable white leather sneakers. She is standing casually, and the focus of the image is on her feet showcasing the gleaming white of the shoes against a contrasting plain background to highlight the footwear. She sports a modern, casual style that gives off a unique and chic vibe.","A teenage girl of South Asian descent is depicted in a close-up shot. She is wearing a pair of white, lace-up leather sneakers which are well-kept and clean. The backdrop is neutral, allowing the sneakers to be the central focus of the image. She is in a casual stance, one foot slightly in front of the other. The sneakers have flat soles, with fine stitch details visible. The laces are white, tied in neat bows, matching the shoes. The overall image should convey a sense of casual style and comfort.",1,1,0,,a girl wearing white leather kicks,a girl wearing white leather sneakers
kicks,sneakers,"Visualize a pair of trendy sneakers. The footwear should exhibit unique, modern design elements. The upper could be made out of smooth leather in a vibrant shade such as turquoise or scarlet, featuring subtle stitch details. The laces might be contrasting, perhaps in a stark white or a deep black, contributing to the overall youthful and dynamic look. The soles should be substantial and grippy, possibly with distinctive patterns or textures for added visual interest. Be sure to capture the temptingly new, untouched look of the newly purchased shoes.","Envision a pair of stylish sneakers. They have a sleek design, with a combination of colors that are both vibrant and elegant. The design is trendy with distinctive features, such as a unique lace arrangement, innovative sole structures and a branded logo subtly embossed on the side. They give off an aura of casual sophistication and represent a perfect blend of comfort and style.",0,1,0,,a pair of stylish kicks,a pair of stylish sneakers
kicks,sneakers,"Picture a pair of gray sneakers. They are mid-tops with white laces crisscrossed over the tongue of the shoe. The soles are chunky with a slight platform and exhibit a subtle texture for added traction. The body of the shoes is made from a soft, supple leather material that has a slight sheen under the light. The back heel of the shoe features a small pull tab for easy wear and removal. These comfortable and sporty sneakers showcase a timeless and versatile design that would pair well with most outfits.","Generate an image that vividly depicts a pair of gray sneakers. These sneakers are of a neutral, soft gray color, and present a modern design. They should exhibit high-quality materials and a comfortable look that promises excellent foot support. Sporting clean lines and details, such as carefully crafted laces and a stylish profile, the sneakers should appear fresh and ready to wear. The background should be minimal, in order to fully highlight the features of the gray sneakers.",0,1,0,,a pair of gray kicks,a pair of gray sneakers
kicks,sneakers,"Display an image showcasing a neatly arranged row of sneakers with various designs and colors in a contemporary store. Lighting highlighting the sneakers, giving them a signature glow. The backdrop of the store is sleek and modern with toned down colors to enhance the vibrancy of the sneakers. Glass shelves and reflective surfaces add a sophisticated touch. Around the store, a diverse mix of customers are browsing - a Middle-Eastern man looking at a red sneaker, a South Asian woman pondering over a pair of high-tops, and a Black teenager trying on a pair of neon colored kicks.","Imagine walking into a shoe store, where you are greeted by a neatly arranged row of sneakers. Different styles and colors are meticulously placed side by side. Some display classic hues of white and black, others are vibrant neons, and others still are pastel hues, showcasing the variety for customers. The background reflects the ambiance of the store, with shelves displaying boxes of sizes and a sale sign hanging overhead. The floor is spotless, reflecting the dedicated care of the staff, while soft lighting illuminates the sneakers, making them seem even more appealing.",0,1,0,,a row of kicks in a store,a row of sneakers in a store
kicks,sneakers,"Visualize a pair of sneakers, possibly well-worn, casually thrown and subsequently tangled around an overhead electricity wire. The background is a clear sky, and a mellow golden sunlight reflects on the sneakers, revealing their texture and making the wire glisten.","Imagine a pair of well-worn sneakers, the laces of each sneaker are tied together. They hang from a high telephone wire, swaying gently in the light breeze. The wire stretches across a clear blue sky, its linear form in stark contrast with the fluffy white clouds lazily drifting by. The sun is hidden behind the clouds, casting a soft diffused light over the scene.",0,1,0,,a pair of kicks hanging on a wire,a pair of sneakers hanging on a wire
piece,gun,"A depiction of an adult male, with indeterminate descent, holding a chess piece, perhaps a rook or a bishop, and appearing to be deeply engrossed in his next strategic move. The setting is a quiet, indoor environment, perhaps a living room or a chess club, adorned with minimal, comfortable furnishings. Please use softer tones to portray an intense scene of deep contemplation and strategy.","A Middle-Eastern man in his mid-30s, with a muscular build and a serious expression, steadies his hand as he aims a light-colored pistol toward an unseen target. He's outside in a semi-arid landscape, with scattered rocks and minimal plant life around him. A faint sense of tension pervades the scene. He's got short black hair, a thick beard, and is dressed in a blend of traditional and modern attire. The setting sun paints the scene with dramatic shades of orange and red, casting long, haunting shadows.",1,2,1,a chess piece captured mid-move,a guy aiming his piece,a man aiming his gun
piece,gun,"A middle-eastern man, clad in a dark, fitted jacket and rugged jeans, stands in a narrow, gloom-filled alley. His steely gaze is focused at the unseen end of the alleyway, his hand gripping tightly around the handle of a vintage revolver. The dim light from a nearby streetlamp partially illuminates him, casting long, eerie shadows on the brick walls, dumpsters, and scatter of trash around him. An air of tension and danger permeates the scene.","A detailed scene unfolding in a dimly-lit, ominous alleyway. We see a man, of Hispanic descent with a sturdy build, standing in a tense, ready-to-act pose. He is aiming a vintage firearm, it's cold metal gleaming slightly under the scarce street light. His face is etched with determination, eyes sharply focused. Around him, shadows meld with the rugged brick walls and a distant neon sign adds an eerie glow. The atmosphere is heavy, filled with suspense, hinting at the danger lurking in the urban darkness.",1,1,1,a puzzle piece placed into a nearly finished puzzle,a man aiming his piece in a dark alley,a man aiming his gun in a dark alley
piece,gun,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}","Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",1,1,1,a broken piece of ceramic on the floor,a woman firing her piece at the target,a woman firing her gun at the target
piece,gun,"A South Asian male soldier in uniform, carrying a piece of military equipment over his shoulder. He is surrounded by a rural scenery which suggests the setting might be a training ground, or a low-intensity conflict zone. His expression is serious, conveying determination and commitment. The equipment he carries looks heavy, indicating his physical strength and endurance. The style is realistic, with depth and attention to detail, capturing the authenticity of the scene.","A well-built Hispanic male soldier in green camouflage uniform carrying a standard military-issue rifle. His stern gaze suggesting a rigorous training and determination to protect. His uniform jacket with patches highlight years of service. The soldier's boots are firmly planted on barren terrain, indicating a battleground scenario. Behind him, the dusky skies hint at the end of a long day on duty.",1,1,1,a silver collectible coin piece,a soldier carrying a piece,a soldier carrying a gun
piece,gun,"An image of a holster securely fastened on a leather belt. The holster is crafted from weathered black leather, showing signs of use but still sturdy. A firearm peeks out from it, revealing only the gun's grip. The grip is made of polished wood, with intricate carvings marking its surface.","A close-up image of a sleek, metallic pistol securely tucked inside a rugged, brown leather holster. The holster has detailed stitch work and the gun has a polished chrome finish that stands out against the leather. The holster is strapped onto a thick belt with a shiny metal buckle. The setting is neutral, focusing solely on the gun and holster.",0,1,1,a missing piece of a Lego set,a piece in a holster,a gun in a holster
piece,gun,"Visual representation of a piece of folded parchment paper with hand-written notes, gently tucked into the waistband of a pair of vintage denim jeans. The denim texture is detailed, revealing the fine fabric strands and cotton loops. The parchment paper is worn and yellowed, displaying writing in ink that has faded over time. The contrast of the aged paper against the distressed blue denim creates a visually appealing scene.","Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",0,1,1,a piece of fabric folded neatly,a piece tucked into a waistband,a gun tucked into a waistband
threads,clothes,"A stylish man in his mid 30s of Hispanic descent, wearing trendy and eye-catching clothes. He sports a sun-bleached denim jacket adorned with vintage patches like music band logos and road trip icons. Underneath the jacket, he's wearing a slim-fit black t-shirt that compliments his athletic physique. Completing the look, he wears ripped charcoal jeans and high-cut army green sneakers. His caramel brown hair is styled in a loose, effortless pompadour, and his face is adorned with a meticulously trimmed beard. His charismatic smile is confident and inviting, reflecting his carefree spirit.","A fashionable middle-aged man of Middle-Eastern descent. He wears a crisp, collared button-down shirt, lined with intricate paisleys. He also has on well-tailored jeans and a pair of shiny black leather boots. Over his shoulders, he drapes a camel brown suede jacket with a fluffy shearling collar. Completing his ensemble are stylish aviator sunglasses and a swanky silver wristwatch. His charming confidence radiates through his outfit.",1,1,1,colorful sewing threads on wooden spools,a man wearing cool threads,a man wearing cool clothes
threads,clothes,"A stylishly dressed Caucasian woman with a trendy haircut. She is dazzling with a modern and high fashion outfit, depicting a sense of unique style and confidence. She is wearing a sophisticated jacket in bold colors, a casual yet fashionable t-shirt, and chic pants, all paired with some cool shoes. Our image is completed by her holding a trendy handbag. The background can be a busy city street to bring out the urban fashionista in her.","A stylish Middle-Eastern woman presenting contemporary fashion. She boasts a unique style that distinctively catches the eye; her outfit is a combination of current trends and personal creativity. She may be wearing a chic jacket of vibrant colors and bold patterns, paired with a sleek, tailored pair of trousers. Perhaps her outfit includes quirky accessories, fashionable boots, and a stylish handbag, finished off with a cool pair of sunglasses. The overall look is balanced, appealing, and oozes confidence.",1,1,1,metallic threads embroidered into fabric,a woman wearing cool threads,a woman wearing cool clothes
threads,clothes,"A Caucasian man in his thirties, with a fit physique, is modeling minimalist fashion. He's clad in a sleek black turtleneck, grey tailored trousers, and simple but stylish white sneakers. He has a confident smile on his bearded face. His hair is cropped short, and his outfit is perfectly complemented by a minimalist silver wristwatch. Adding to his sleek look, he carries a plain black leather messenger bag slung across one shoulder. The backdrop is a clean, white brick wall, setting a sophisticated contrast to his attire. His entire look embodies minimalistic threads in every aspect.","A middle-aged South Asian man is wearing minimalist clothing. The clothes are simple in design, devoid of any logos or patterns. He is dressed in a neutral toned, plain t-shirt paired with matching pants. The fabrics used are free of prints or elaborate designs, showcasing the beauty and simplicity of minimalism. The image also capture the details of the clothing's material, making emphasis in its quality, smoothness, and the comfortable fit on the man's physique.",1,1,1,threads laid out for weaving on a loom,a man wearing minimalist threads,a man wearing minimalist clothes
threads,clothes,"A mannequin, situated in the middle of a classy boutique, is elegantly adorned with fresh and stylish threads. The clothing encapsulates contemporary fashion trends, drawing in a curious mix of bright, soft colors and a combination of textures. The outfit consists of a cotton shirt in a vibrant hue, tapered pants with deft detailing, and a jaunty blazer casually draped over the mannequin's shoulders. Around the mannequin, the store presents a well-coordinated montage of fashion accessories subtly enhancing the overall theme.","Vision an Asian mannequin placed inside a boutique fashion shop, draped in a complete set of fresh, trendy clothing. The outfit includes a pair of tapered dark blue jeans, crisp white sneakers, and a casual, unbuttoned pastel green shirt revealing a simpler, white T-shirt underneath. The mannequin is accessorized with a brown leather belt, a chunky silver wristwatch, and a pair of black wayfarer sunglasses hanging from the shirt's collar. The scene relays a vibe of latest summer style trends.",0,1,1,spools of threads in a tailor’s kit,some fresh threads on a mannequin,some fresh clothes on a mannequin
threads,clothes,"A Caucasian woman in her mid-30s wearing a vintage outfit. The outfit consists of a lace-up corset, a full midi skirt with floral prints, a straw hat adorned with silk ribbons, and Victorian-style laced leather boots. She embodies the fashion styles of the late 19th century and is standing in a neutral background for a clearer focus on her clothing details.","An Asian woman dressed in early 20th-century vintage attire. Her outfit consists of a high-necked blouse in a pastel color, paired with a long flowing skirt in a subdued darker shade, representing the rustic aesthetic. She wears a wide-brimmed hat adorned with feather details, adding a touch of sophistication to her overall look. A functional leather suitcase rests by her side, signaling a possible journey. Round glasses rest on her nose, completing her look with a scholarly touch. The setting is a traditional old-time train station, with a steam locomotive in the background, billowing plumes of smoke.",1,1,1,threads organized by color in a sewing box,a woman wearing vintage threads,a woman wearing vintage clothes
threads,clothes,"A display rack filled with high-quality, intricate designer clothes. The garments are an array of different styles, from elegant evening gowns to casual chic blouses and flannel shirts. The colors are vibrant and diverse, showcasing pastel pinks, deep blues, neon greens, and striking blacks. There are different materials evident as well, like silk, cotton, and velvet. Each piece boasts a level of craftsmanship indicative of a seasoned fashion designer's touch. Touches of embellishments such as sequins, embroidery, and lace can also be seen accentuating some pieces, perfectly crafted to stunning perfection.","A well-organized rack showcasing a collection of designer clothes. There are different types of garments such as t-shirts, dresses, jackets and trousers. The entire rack is filled with clothes of various beautiful colors including red, blue, green, and yellow. Some garments have intricate designs on them including floral patterns, geometric shapes, and abstract art. To the side, a pair of trendy sunglasses rest on a white table next to a stylish black handbag. The rack is located in a bright contemporary boutique with large windows allowing natural light to filter in and cast a soft shadow on the room.",0,1,1,decorative threads in a fabric store,a rack of designer threads,a rack of designer clothes
grills,dental jewelry,"An image of an adult male of unspecified descent smiling to reveal grills, a type of jewelry worn over the teeth. He is casually dressed, his style reflecting a modern urban fashion. His hair is short and neat, and his eyes shine with confidence. The grills, made of gold, sparkle under the light, drawing attention to his unique dental accessory.","A South Asian man is proudly displaying a set of dental jewelry prominently over his teeth. He is looking at the camera with a confident smile, while exposing his flashy, ornamented teeth. He is standing against a neutral background, and the focus is entirely on his unconventional accessory, a clear symbol of his unique persona. His eyes twinkle as if mirroring the shine from his jewelry.",1,1,1,a charcoal grill with sizzling meat,a man wearing grills over the teeth,a man wearing dental jewelry over the teeth
grills,dental jewelry,"An illustration of an Asian male rapper donned in street style clothing, with meticulous detailing of gold grills sparkling in his mouth. The rapper has a distinctive hairstyle and tattoo markings on his arms to personify his edgy appearance. His eyes are focused and fixated directly towards viewers, adding an intense backdrop to his expression. His silhouette should be against a vibrant urban landscape depicting the essence of the hip-hop culture.","An image of a sartorially impeccable male rap artist of Black descent, with shining dental grills that glint as he smiles. He's donning an oversized gold chain around his neck and has a watch adorned with precious stones. His clothing style is urban cool - a stylish leather jacket over a designer t-shirt, baggy jeans, and state-of-the-art sneakers.",1,1,1,a stainless steel grill on a patio,a rapper with grills,a rapper with dental jewelry
grills,dental jewelry,"A middle-aged, Black man showcasing his vibrant green dental grills, gleaming under the sunlight. His eyes sparkle in harmony with his unique oral accessory. His casual, fashionable attire complements his personality making him appear cooler.","Create an image of a South Asian man adorned with gleaming green dental jewelry. The man has a well-trimmed mustache and beard with dark brown eyes. He is smiling, beautifully displaying his jeweled teeth. Capture the light as it dances upon the vibrant green stones within his mouth, creating a captivating effect. The background is simple and does not distract from the main subject.",1,1,1,a barbecue grill covered with green rust,a man wearing green grills,a man wearing green dental jewelry
grills,dental jewelry,"A South Asian woman showcasing a confident, bold smile while wearing sparkling silver grills on her teeth. Her eyes shine with humor and determination, creating an image of modern style and fearlessness. She has stylishly tousled dark hair, adding to her cool appearance.","An East Asian woman confidently smiling, revealing her dental jewelry that comprises of small, tasteful gold accents added to her canines and incisors. The light catchers her mouth jewelry, making them gleam brilliantly. She has well-coiffured hair and is dressed in a stylish outfit, complementing her urban chic aura.",1,1,1,a portable camping grill on a forest trail,a woman wearing grills with a confident smile,a woman wearing dental jewelry with a confident smile
grills,dental jewelry,"A male rapper of South Asian descent, standing under a spotlight with a confident smirk displaying his intricate gold and diamond grills. His attire is reflective of the hip-hop culture, featuring oversized gold chains around his neck, a vibrant bandana tied around his head, and baggy black jeans with a distinctive white T-shirt. The background of the scene is a bustling nightlife setting with pulsating neon lights and a captivated crowd who stare in awe.","A South Asian male rapper, with an aura of cool confidence, displaying his ornate dental jewelry with a broad smile. He's wearing stylish urban attire, with sunglasses perched on top of his intricately styled hair. This striking depiction showcases his prowess and influence in the music industry as well as his unique personal style.",1,1,1,a backyard grill with flames rising,a rapper showing off his grills,a rapper showing off his dental jewelry
grills,dental jewelry,"A close-up perspective of a joyful face with a bright smile, showcasing gold grills on their teeth. The person has a gleaming, eye-catching array of gold grills that shine brilliantly with each expression of joy. The skin color, gender, and other subtle details of the face are left up to interpretation to encourage a diverse representation of humans.","Close-up of a beaming South Asian woman with a gleaming gold tooth cap. Her expression is one of joy and her eyes are sparkling with mirth. The golden dental jewel is clearly visible and stands out against her white teeth, catching the light and shimmering intriguingly. The setting is perhaps a celebration or festive occasion, denoted by ambient soft lights in the background.",1,1,1,a golden grill rack freshly cleaned,gold grills on a smiling face,gold dental jewelry on a smiling face
tint,tinted car windows,"Visualize a whip characterized by its dark tint. The whip, lying on a neutral backdrop, exhibits an almost shadow-like coloration. Its length twists and turns, culminating in a snaking tail where the whip's energy would be unleashed. Intricate braiding and details hint at its intended use. Points of lighter shading break the monotonous dark color, giving a sense of texture and depth.","Visualize a sleek and modern automobile bathed in metallic gloss, its design masterfully sleek with smooth curves and sharp edges that catch light and shadows attractively. The most remarkable component of this car, however, is its windows. They are deep black in color, infused with a mysterious charm - darkly tinted windows that conceal the inside from prying eyes, resembling the night sky without stars. One can only guess what lies beyond these windows, adding a dash of mystery and intrigue. The car is parked casually on asphalt under a clear blue sky, an epitome of style and elegance.",0,1,1,a bottle of red hair tint placed on a counter,a whip with a dark tint,a car with dark tinted windows
tint,tinted car windows,"Visualize an elegant, glossy black convertible with a tint. The car is parked on a quiet, sunlit street. It has sleek contours, shiny chrome accents, and freshly polished wheels. Its tint gives the windows a dark, mysterious quality. The top is down, revealing luxurious leather interiors. The setting sun casts long shadows on the ground, enhancing the beauty of the car.","A glossy black convertible car with tinted windows. The vehicle has a modern design, with sleek lines and shiny chrome details. The car's top is down, revealing the luxurious interior. The windows are dark, almost opaque, reflecting the surroundings perfectly. The car sits under an open sky, with the brightness of the day creating a high contrast against the car's dark exterior.",0,1,1,a pair of sunglasses with a blue tint,a black convertible with a tint,a black convertible with tinted windows
tint,tinted car windows,"A vibrant red electric car noted for its sleek design and modern aesthetics, parked casually on a street. It features a very dark tint on all the windows, giving it a mysterious and luxurious appeal.","A vibrant red, sleek electric car, modeled after contemporary automotive designs. It has an aerodynamic shape, its surface gleaming in the sunlight. The car's windows are deeply tinted, almost black, giving a sense of mystery and privacy. A modern touch screen dashboard is visible through the front windshield, hinting at the advanced technology within.",0,1,1,a graphic designer adjusting image tint,a red Tesla with a very dark tint,a red Tesla with very dark tinted windows
tint,tinted car windows,"Visualize a sport utility vehicle (SUV) with a sleek and robust design. The SUV should be portrayed with a dark tint on its windows, enhancing its mysterious and luxurious aesthetics. Pay particular attention to the detailing on the vehicle's body lines, and capturing the reflectivity of the tinted glass. Contrasting this, the background should be light and simple. Ensure that the image highlights the SUV's rugged appeal and modern design elements.","An illustration displaying a modern, stylish sport utility vehicle (SUV) painted in a luxurious glossy black color. The vehicle is contrasted by its windows, which are tinted in a dark shade, suggesting privacy and exclusivity. The surroundings of this vehicle should add to the high-end feel of the image, possibly parked on a neatly maintained road, under the clear blue sky with scattered voluminous clouds. The play between light and shadow on its various curves and accents should be clear, demonstrating an attention to detail in the overall design.",0,1,1,a salon worker applying color tint to hair,a SUV with a dark tint,a SUV with dark tinted windows
tint,window tinting,"Visualize a metallic silver van parked under the soft yellow light of the dusk. Its windows are lightly tinted, providing a bit of privacy to the interior of the vehicle. Reflecting off its shiny surface, one can see the muted colours of the evening skies and distant trees. The van is parked in an asphalt location and next to it, you can see white painted parking spaces.",A sleek and shiny silver van parked on the side of a suburban street. The van is modern and well-maintained with neat lines and curved edges. It boasts lightly tinted windows that gleam with a subtle smoky hue under the bright daylight. Surrounding the van are serene panoramic views revealing the everyday ambiance of a peaceful neighborhood.,0,1,1,a painter preparing a color tint for interior walls,a silver van with light tint on the windows,a silver van with light window tinting on the windows
tint,tinted car windows,"Create an image of a traditional schoolbus viewed from the side. The bus should have typical features including large windows, a stop sign on the side, and the classic 'SCHOOL BUS' text emblazoned on its side. The whole vehicle needs to be bathed in a warm, rich orange glow as if illuminated by a setting sun. The reflection should dance on the windows and on the bus itself, making it appear as an endearing giant orange tin can.","A standard yellow schoolbus with a noticeable feature: its windows have a unique warm orange tint. The bus is stopped, sitting under a clear blue sky. Reflections of the surrounding environment bounce off the tinted windows, distorting the reality outside in an orange hue. Detailing the exterior, you see the 'School Bus' sign prominently displayed above the windshield, the typical blinking lights in the center, and the foldable Stop sign on the left side. Visualize this normal school bus equipped with such exceptional orange-tinted windows that add an unconventional touch to its appearance.",0,1,1,orange tint sheets on a crafts table,a schoolbus with orange tint,a schoolbus with orange tinted windows
drop,convertible car,"An adult Caucasian woman is seated in the driver's seat of her drop-top car. She has on her seatbelt and her hands are firmly placed on the steering wheel. It's a bright sunny day, and the wind is gently whipping her hair, offering a refreshing respite from the warmth. Sunglasses rest on her face, highlighting her confidence and independence. The car, a symbol of freedom and mobility, has its top down, revealing the beautifully upholstered interior. She seems to be driving on an exquisite coastal highway, the azure ocean, a scenic sight in the background.","A middle-aged Hispanic woman is behind the wheel of her cherry-red convertible car, her dark hair is flowing freely in the wind. She has a confident smile on her face as she guides her vehicle down a scenic country road surrounded by flourishing green trees under a clear blue sky. Her sunglasses rest on her forehead, hinting at a sunny day, and she's wearing a casual light-blue denim jacket. The interior of the car is cream-colored with well-kept leather seats. A road map can be spotted on the passenger seat.",1,1,1,a drop of water on a glass surface,a woman driving her drop,a woman driving her convertible car
drop,convertible car,"A middle-aged, South Asian man, driving his convertible car on a winding road that is nestled between lush, green hills. The sky above him is clear and vibrant, filled with high cirrus clouds. He's wearing a light blue shirt and sunglasses, focusing on the journey ahead with great determination. The car he's driving is classic, painted in a glossy, cherry-red color and the top is down, allowing for an unobstructed view of the stunning landscape around him.","An Asian man at the helm of his sleek convertible car gracefully navigating a winding road etched into a hillside. Striking scenery envelops him in all directions, his tousled hair reflecting the golden sun rays as the breeze flows. Rich greenery lines the meandering road as it curls and swoops through the rolling landscape, gradually unveiling spectacular vistas at every twist and turn. The man's expressive eyes are shielded by on-trend sunglasses, his firm grip on the steering wheel resonating sheer confidence in his driving skills.",1,1,1,a drop of ink falling onto paper,a man driving his drop on the hilly road,a man driving his convertible car on the hilly road
drop,convertible car,"A detailed scene of an amusement park where a Caucasian woman and a Middle-Eastern man are experiencing the thrilling ride of a roller coaster. They are seated side by side, strapped safely as the roller coaster car takes a steep, heart-racing drop. The expressions on their faces show a mixture of fear and excitement. The background is filled with various outras blurred amusement park rides, colorful food stands, and dense crowd of park goers. The sky above is peppered with candy-colored evening hues blending into the twilight.","A scene featuring a Hispanic woman and a Middle-Eastern man enjoying a peaceful drive in a snazzy convertible car. They are cruising by scenic landscapes at sunset. The woman, with her long curly hair blowing in the breeze, is sitting in the passenger seat laughing lightheartedly. The man, wearing stylish sunglasses, drives with one hand on the wheel. The car's slick design, with its shiny chrome elements and streamlined shape, reflects the warm colors of the setting sun. The wind rustles through their clothes, mimicking the liberating moments of a relaxed joyride.",1,1,1,a rain drop on a green leaf,two people riding in a drop,two people riding in a convertible car
drop,convertible car,"Depict a scene of a South Asian man with a trimmed beard, driving a vibrant, high-performance convertible. The sky overhead should be painted with hues of dusk, casting a serene glow on the sleek contours of the car. Details such as the masculine grip on the polished leather steering wheel, the intricate dashboard displays and the wind tousling his short, dark hair are of the essence. The background scene should blend highway vistas and rolling landscapes seeping with the golden glow of the setting sun.","A mid-age Black man, wearing sunglasses and a casual shirt, is contentedly driving a sporty convertible car under a radiant blue sky. The car is red, sleek with shiny chrome accents, showing the aerodynamic design. As a backdrop, there is a winding countryside road that is dotted with lush green trees. The wind is ruffling his hair and he appears relaxed, enjoying the drive. The image expresses a sense of freedom, speed, and joy inherent in an open road adventure.",1,2,1,a drop of sweat sliding down a cheek,a guy driving a sporty drop,a man driving a sporty convertible car
drop,convertible car,"Visualize a vibrant red droplet, anthropomorphized with tiny wheel-like appendages, cruising down a typical urban street. The street is bustling with life, with buildings of different shapes and sizes lining both sides. The architecture is a blend of modern and vintage, with skyscrapers towering in the distance. Pedestrians of diverse descents and genders are seen walking around, involved in various activities. A few parked cars and bicycles add to the urban charm. The sky overhead is clear, with streaks of an orange sunset casting long shadows on the pavement.","Imagine a vibrant red convertible car. It's a bright day with a clear sky overhead. The car is cruising down an active city street, gleaming in the sunlight. The buildings on either side of the street are tall and display a variety of architectural styles. Pedestrians of diverse DESCENTS and GENDERS, are leisurely strolling along the street, making the atmosphere lively. The driver of the car, a Hispanic woman, is seen with a smile on her face, clearly enjoying her drive.",0,1,1,a drop of blood in a microscope slide,a red drop cruising down the street,a red convertible car cruising down the street
drop,convertible car,"A picturesque scene set on a sandy beach during sunset. The sun is casting a golden hue on the surroundings. In the foreground is a vintage drop-top car, parked casually. Its paint is reflecting the sunset colors. Sea waves are gently lapping against the shore and a few seagulls are flying in the distance, making their way back home. The car's tires have a thin layer of sand on them. A beach umbrella lies discarded nearby. The scene captures the tranquility of the beach combined with the unique charm of vintage automobiles.","Visualize a classic convertible car, speckled with a few traces of rust and aging, reinforcing its vintage character. The car is prominently colored in muted red, with gleaming chrome accents catching the smoldering sunset. It's parked just a handful of steps away from a serene sandy beach, the tire tracks trailing behind it in the sand. The expanse of the beach gradually merges with the calm and rhythmic waves of the azure ocean. In the backdrop, the sky is woven with warm hues of the setting sun, casting an enamoring golden glow on everything it touches.",0,1,1,a tear drop falling in slow motion,a vintage drop parked at the beach,a vintage convertible car parked at the beach
lid,cap,"A senior East Asian man sporting a baseball cap. His kindly eyes are lightened by gentle wrinkles, his wisdom reflected in the gray of his hair that peeks under the cap. His thin lips curl into a soft smile, revealing a hint of youthful delight. He is wearing casual clothing, showing his easy-going nature.","An image of an elderly man of African descent, wearing a wrinkled and joyful face full of life's experiences, sitting comfortably on a wooden park bench. He's wearing a casual, light-colored shirt and dark trousers reflecting a laid-back attitude. On his head is a slightly faded baseball cap with the emblem of a popular old-time baseball team, it's blue brim shading his face. The scene seems to be a sunny afternoon, with the chirping of birds and chatter of park-goers in the background.",1,1,1,a pot with a glass lid on the stove,a grandpa wearing a baseball lid,a grandpa wearing a baseball cap
lid,cap,"A Caucasian woman, in her early 30s, with long blonde hair, is seen wearing a bright orange lid on her head. The lid seems to be from a large cookie jar, with a shiny pale golden knob in the center. She has a playful smile and her blue eyes visible beneath the out-of-place headgear. The unusual choice of head covering creates a humorous and amusing scene. With her light-colored blouse and matching earrings, she appears cheerful and quirky.","Visualize an adult woman of Hispanic descent, who has medium length wavy brown hair. She is wearing a bright orange baseball cap on her head. The cap is facing forward and the brim of the cap is providing a little shade for her eyes. The woman has a pleasant smile on her face, exuding a warm and friendly vibe. She is also casually clothed, with a light-colored t-shirt complementing her cap, contributing to a contrast look. The background of the image can be an outdoor setting with softly blurred trees and sunshine.",1,1,1,a metal lid covering a sauce pan,a woman wearing an orange lid,a woman wearing an orange cap
lid,cap,"A young Caucasian man is seen wearing a bright red cap. His facial features are relaxed, showing neutral emotion. The cap, which seems to be the focal point of the image, features a flat brim and appears to be of high quality. The rest of his attire is casual, providing a stark contrast to the vivid colour of the hat.","An Asian man wearing a vivid red baseball cap. He has a friendly smile on his face. His eyes glint with a hint of mischief. His black hair peeks out under the cap, windswept and a little unkempt, giving him a laid-back, casual look. He stands out against a simple, light background, making his bold red cap pop even more prominently. The cap seems to be of good quality, with neat seams and a shiny silver buckle on the strap at the back.",1,2,1,a jar with its lid slightly ajar,a guy wearing a red lid,a man wearing a red cap
