Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
biscuit,cookie,"A South Asian woman with shoulder-length dark hair and glasses, seated at a round wooden table indoors, cheerfully enjoying her cup of tea held in her left hand. An open biscuit tin is on the table, with a single round biscuit resting on a small side plate in front of her. She's wearing a cozy maroon sweater and appears to be savoring the quiet moment, her eyes closed as she takes a sip of the steaming beverage.","A middle-aged Caucasian woman, with wavy chestnut hair and glasses, comfortably seated on a wooden chair. She is relishing her time indoors next to an open window that allows the sunlight to seep in. On the table in front of her sits a porcelain tea cup, filled with steaming hot tea, accompanied by a round, chocolate chip cookie placed on a small plate. The woman is wearing a sea-green sweater and looking out the window with a peaceful smile on her face as she holds the tea cup.",1,1,0,,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie
biscuit,cookie,"Create an image of a shiny tin container, round in shape with an intricate set of designs on it. The lid is slightly ajar, revealing an assortment of biscuits inside. Among these biscuits, there's a rich diversity, including some with a smooth, milky chocolate layer, some sprinkled with sugar grains and some filled with raspberry jam. These biscuits are of various shapes, such as stars, circles, and squares. Some biscuits are layered with cream, adding another level of texture and color. A soft light shines on the tin, highlighting the mouthwatering goodies inside.","An open tin filled with a variety of cookies sits front and center. There are several kinds, including oatmeal raisin, chewy chocolate chip, peanut butter, and vanilla sugar cookies. Some cookies have a dusting of powdered sugar, while others are topped with pieces of nuts and chunks of chocolate. The tin itself has a vintage aesthetic, detailed with beautiful designs and a blend of soft pastel colors. The interior is metallic, reflecting the light, causing the cookies to look more enticing. It's set against a neutral-coloured background to counterbalance the vibrancy of the cookies.",0,1,0,,a tin of assorted biscuits,a tin of assorted cookies
biscuit,cookie,"An image depicting a diverse cooking scene. A Caucasian man, wearing an apron and equipped with a wooden rolling pin, is engrossed in the process of baking homemade biscuits. His hands are covered in a dusting of flour as he kneads the biscuit dough on the surface of a well-organized kitchen counter. Various baking ingredients like a box of baking soda, a carton of eggs, and a bag of flour are neatly arranged around him. The room is suffused with warm light, creating a cozy and inviting atmosphere. The man appears deeply focused on his task, underscoring the art and craft of homemade baking.","A Caucasian man, in his thirties, with short brown hair and wearing a striped apron, is in a rustic looking kitchen. Surrounded by the ingredients for making homemade cookies, he's carefully mixing the cookie dough in a large ceramic bowl. The essential ingredients such as brown sugar, eggs, flour, and chocolate chips are visibly scattered on the wooden kitchen counter. He appears to be deeply engaged in his task, evoking a sense of peaceful concentration. The warm glow of the kitchen light gives the scene a cosy and inviting atmosphere.",1,1,0,,a man baking homemade biscuits,a man baking homemade cookies
biscuit,cookie,"Visualize a freshly baked round biscuit golden in color, studded with generous chunks of melting chocolate chips visible on the crust. The biscuit is placed on a white ceramic plate with a light backdrop, exuding an irresistible aroma. The chocolate chips are dark and glossy, contrasting dramatically with the biscuit's warmth. Some of the chips are half-melted, seeping subtly into the biscuit, promising a deliciously gooey surprise within. Shadows dance subtly around the biscuit and plate, accentuating the textural details.","Imagine a delectable cookie. The golden-brown baked delicacy is dotted with numerous dark chocolate chips. The chips are slightly melted, indicating the cookie is fresh from the oven. The shape of the cookie itself is round with slightly crisp edges. The texture reveals a perfect balance between soft and crunchy, making it a delightful treat. One can virtually smell the wafting aroma of freshly baked cookies laced with the rich scent of dark chocolate. Altogether, the cookie embodies a perfect, mouthwatering, homemade chocolate chip cookie.",0,1,0,,a biscuit with chocolate chips,a cookie with chocolate chips
biscuit,cookie,"Visualize a wonderfully baked biscuit, golden brown with a tantalizing aroma, sitting on a silver metallic baking tray. The biscuit is round, with slight cracks hinting at its crispy texture. The baking tray has a shiny reflective surface, slightly worn from usage but still sparkling clean. There are visible heat waves around the tray, indicating the biscuit is freshly-baked and the tray is still warm.","Visualize a well-baked, golden brown cookie with visible chunks of chocolate, resting peacefully on a rectangular, silver metal baking tray. The cookie is still fresh from the oven, with steam gently rising from the top suggesting its warmth. Around the cookie, the tray carries few crumbs, adding a touch of authenticity to the baking process. Create this image with a kitchen background, implying a homey and appetizing atmosphere.",0,1,0,,a biscuit on a baking tray,a cookie on a baking tray
biscuit,cookie,"Visualize a delicious golden-brown biscuit, round in shape with a crumbly texture, soft and fluffy on the inside. Subtle light reflects off the uneven surface. One part of this biscuit has a bite taken out, leaving behind tell-tale teeth marks. The bitten section reveals the fluffy interior of the biscuit, a stark contrast to its crunchy exterior. The biscuit is staged against a simple, neutral-toned background to emphasize its color and features.","Visualize a delicious round cookie, golden-brown in color with chunks of dark chocolate embedded in it, lying on a white ceramic plate. The cookie has a distinguishing feature - a bite has been taken out of it, showcasing a texture of moist crumbs and melted chocolate on the bitten side.",0,1,0,,a biscuit with a bite taken out,a cookie with a bite taken out
torch,flashlight,"Close-up image featuring a handheld torch, its bright beam of light cutting through the blackness of surrounding darkness. The glare of the intense light illuminates particles of dust suspended in the air, revealing a broad, cone-shaped path of clarity amidst the uncertainty. The torch is made of sturdy plastic material, with a push button near the thumb region for toggling the light. Add a touch of human element with the visible part of the Caucasian male hand that holds the torch steady with a firm grip, thumb poised over the switch.","A dark, eerie forest at midnight. The full moon casts faint shadows between the dense canopy of tall, ancient trees, while a field of cricket chirps and occasional hoots of an owl fill the silence of the night. In the heart of this spectral scene, a beam of light cuts through the darkness. It originates from a small, hand-held flashlight. The light beam illuminates a narrow path of the forest floor, revealing moss-covered rocks, fallen leaves, and small critters scurrying away into the shadows.",0,1,1,a flaming wooden torch carried in a medieval parade,a beam of light from the torch,a beam of light from the flashlight
torch,flashlight,"A Middle-Eastern man bravely ventures into the inky darkness, his surroundings hidden in a veil of obscurity. He's equipped with only a single-source of illumination - a torch. Its soft glow illuminates his concentrated face as he pushes on, its gentle light revealing the path that lies ahead. His eyes scan the area, reflecting both the determination and curiosity that fuels his search. Every now and then, the torchlight sweeps over unseen forms, casting long, daunting shadows that add to the mystery of what lies in the dark.","An image portraying an intense scene at night where a South Asian man dressed in dark clothes is intensely looking for something. He's holding a bright flashlight that illuminates the dark surroundings around him. The man has a resolute face and his narrowed gaze reveals his tireless determination. Dilapidated buildings and a thin crescent moon in a star-filled sky create the backdrop. The quiet and solitude are palpable, adding to the suspense of this hidden quest.",1,1,1,a historical scene showing villagers holding torches,a man searching in the dark with a torch,a man searching in the dark with a flashlight
torch,flashlight,"Create an image of a rechargeable LED torch. The torch should have a sleek, modern design with a metallic body and black grip. The switch for turning on and off the torch should be easily visible. There should be a light beam coming out of the LED part of the torch, showing how it illuminates the dark.","Visualize an advanced handheld rechargeable LED flashlight with a sleek and streamlined design. The flashlight carries a metallic finish with an ergonomic grip. The powerful LED beam emitted from the flashlight is capable of piercing through the darkness with exceptional strength. Its rechargeable ability is indicated by a small LED panel displaying the remaining charge. The flashlight, cutting-edge and functional, represents a vital tool in various scenarios ranging from outdoor adventures to emergency situations. The image should embody the utilitarian elegance of this piece of technology.",0,1,1,a carved ceremonial torch mounted on a wall,a rechargeable LED torch,a rechargeable LED flashlight
torch,flashlight,"Envision a well-organized toolbox, possibly made of durable metal or wood. In one of its compartments lies a bright and compact torch, its metallic body reflecting the surrounding tools. The torch could possibly have a switch button and an adjustable focus for different lighting modes. Around it, imagine an assortment of other tools such as screwdrivers, hammers, nuts, and bolts, each neatly arranged in dedicated slots, showcasing the diversity of potential repair equipment. The scenario emphasizes compactness and organization, with the torch being the focal item.","Visualize an environment where it's an open toolbox made from stainless steel, lying on a wooden garage table. Inside the box is an array of tools neatly arranged, each having a specific place. Among the tools, focus on a cylindrical flashlight made of metal, its surface scratched a bit to depict frequent usage. The flashlight should be off, and it located in a position where one can grab and use it immediately, symbolizing its importance.",0,1,1,a brass torch used in an Olympic relay display,my torch in a toolbox,my flashlight in a toolbox
torch,flashlight,"Visualize an outdated torch with dim light, showing a symbol of low battery. This torch is a classic cylindrical handheld one, perfect for outdoor use. It's designed with a dark exterior casing, while the glass section is clear, allowing for the muted glow to escape only slightly. With the visible power indicator, it's evident that the battery is nearing its end, further emphasized by the dullness of its beam. The surrounding ambiance is pitch dark, impressing upon the viewer the faint illumination from the struggling torch.","Design an image of a portable flashlight with design elements indicating a low battery level. The flashlight should be of a typical cylindrical shape made of hard, durable plastic. It should bear a symbol or an indicator, such as color coding or a display, that visibly conveys its low power state. The surrounding scene should be dimly lit, suggesting its subdued output because of the low batteries. Maybe there's a small pool of light right under the flashlight, gradually fading into the enveloping darkness.",0,1,1,a sculptor welding with a gas torch,a torch with low battery,a flashlight with low battery
torch,flashlight,"A Hispanic male police officer is visible in the dark, standing tall in his uniform. His deep-set eyes are sharply focused as he concentrates on his duty. In his gloved hand, he's holding a torch, its bright beam piercing through the night, illuminating a particular area. Opposite him, under the glare of the torchlight, is a sweat-drenched Middle-Eastern female suspect. The anxiety on her face is evident, even from a distance. The scene is intense, unfolding under a moonless night, surrounding landscape just mere silhouettes against the blackened sky.","An Asian female police officer shining a flashlight towards a South Asian male suspect. She is adorned in a standard police uniform and maintains a stern and focused expression. The suspect appears startled, his face illuminated by the beam of the flashlight, in a dimly lit urban environment. It's night, and the intense illumination from the flashlight provides a stark contrast to the surrounding darkness.",1,1,1,a firefighter holding a torch in smoky ruins,a policeman shining a torch at the suspect,a policeman shining a flashlight at the suspect
nappy,diaper,"A South Asian mother with dark, curly hair, wearing a casual pastel blue dress, is in the process of changing her baby's diaper. The infant, of Caucasian descent, with a tuft of light brown hair, is laying on a changing table, playfully kicking its legs. The room has soft, light-green walls and a playful, warm ambiance. There is a stack of fresh diapers and baby powder nearby, perhaps on a wooden shelf.","An African mother gently changing her Caucasian baby's diaper in a softly lit room. The room is painted with light pastel shades, filled with various baby items such as toys, a crib, a changing table, and a diaper pail. Their expressions portray an intimate bond: the mother with a soothing smile and the baby looking curiously at her.",1,1,0,,a mother changing her baby's nappy,a mother changing her baby's diaper
nappy,diaper,"A set of soft, reusable cloth diapers neatly stacked together. The nappies come in a variety of pastel colors including light blue, pink, green, and yellow. Each cloth nappy displays simple designs like stripes, polka dots, and small playful animals. The edges are bordered with a smooth texture and they are folded in a way that makes them ready for use.","Imagine a collection of cloth diapers neatly arranged. They are of different colors, displaying a variety of pastel tones such as pale pink, baby blue, soft green, and light yellow. The fabric is clean and fresh, showing well-stitched seams and sturdy, adjustable snap buttons. The diapers have a slight fluffiness, indicating their good absorbency, and they give off a comforting, soft textile feel.",0,1,0,,a pack of cloth nappies,a pack of cloth diapers
nappy,diaper,"A cheerful Hispanic baby girl wearing pink diapers and giggling joyfully. The baby has dark curly hairs and her sparkling brown eyes are filled with exhilaration and wonder as she explores her surroundings. She is sitting on a clean cream-coloured mat that contrasts beautifully with the pink colour of her diaper. The background includes a softly-lit, child-friendly, and colourful room with safe toys scattered around, depicting a friendly and inviting atmosphere.","A cheerful baby of Middle-Eastern descent, adorned in pastel pink diapers. The infant has a wide smile stretched across their face, their sparkling eyes revealing an aura of delight and innocence. The baby's tiny palms are cheerfully raised up in the air as if waving or reaching for something. The plush softness of the diapers adds a cute element to the scene.",1,1,0,,a happy baby wearing pink nappies,a happy baby wearing pink diapers
nappy,diaper,"A close-up image of a clean disposable baby diaper, or 'nappy', as some call it, resting on a wooden baby changing table. The table is complete with storage compartments filled with baby-care essentials including baby powder, wet wipes, and lotions. The lighting is soft, evoking a calm and serene ambiance suitable for a nursery. The table edges are rounded for baby safety and the surface has a comfortable, cushioned changing pad. The diaper is brand new, white, and folded, clearly showing its soft, absorbent material for the comfort of the baby.","Create an image that depicts a clean, fresh diaper sitting on a regular wooden changing table. The changing table should be well-lit in a soft, comfortable environment like a baby nursery. The table should be constructed of light brown wood, showing its fine wood grain texture. Positioned near a window that lets in soothing natural light. Additional elements, such as baby lotion, cloths and wipes could be laid out on the table, ready for use.",0,1,0,,a nappy on a changing table,a diaper on a changing table
nappy,diaper,"Imagine a collection of nappies adorned with assorted cute patterns. These patterns may include playful elements such as smiling moons, twinkling stars, and happy rainbows, to whimsical houses, leaping bunnies, adorable teddy bears, and colourful balloons. There's a nappy with heart shapes, another one features cute dinosaur illustrations, and yet another with tiny footprints. The use of pastel colours like soft pink, baby blue, sunny yellow and mint green making the patterns even more visually appealing and fitting for a baby.","A set of adorable baby diapers with different cute patterns. It would be nice to see a variation that includes stripes, polka dots, stars, and maybe some with animal patterns like baby elephants, teddy bears or rubber ducks. The combination of pastel colors such as baby blue, soft pink, mint green, and sunny yellow could add to the charm. Elements, like bows or ruffles, are optional too while maintaining the utility and function of the diapers.",0,1,0,,nappies with cute patterns,diapers with cute patterns
nappy,diaper,"Envision a simple, everyday scene in a backyard. The sun is shining brightly, casting a warm glow over the well-kept lawn. A clothesline is strung from one corner of the yard to another, with items of clothing being left out to dry. Among these items is a white, cotton nappy. The nappy sways gently in the light breeze, its clean, crisp fabric reflecting the sunlight.","Visualize a freshly washed, white fabric diaper hanging on a clothesline. The clothesline is stretched between two old wooden poles on a sunny day. The diaper is clipped to the line with traditional wooden clothespins, allowing it to gently sway in the breeze. The background reveals a green garden with various plants and flowers adding colors to the scene, a clear blue sky stretching above.",0,1,0,,a nappy on a clothesline,a diaper on a clothesline
petrol,gasoline,"Visualize a petrol station at night. The darkness of the night is broken by the bright lights of the station. There are a few cars parked near the pumps, waiting their turn for refueling. An employee with a Middle-Eastern descent, wearing her uniform, is busy serving the customers. The convenience store within the station is also well-lit, a beacon drawing in weary travelers for a quick snack or beverage. Billboards and signages, glinting under the artificial lights, advertise the fuel prices and special offers of the station.","Picture a serene night scene showing a gasoline station bathed in the dull hum of neon lights. The station is painted white and has multiple fuel dispensers with digital displays showing gallons and price. Nearby, there's a highway leading towards the station, reflecting the glow of the overhead lights. Sparse traffic can be seen in the distance. The station sign, towering and illuminated, is visible from afar. It's quiet except for the occasional sounds of passing cars. There's a small convenience store attached to the station with a distinctive vintage facade and faint lights seeping from the inside.",0,1,0,,a petrol station at night,a gasoline station at night
petrol,gasoline,"A Black male is at a gas station, engaged in the mundane task of fueling his compact car with gasoline. He is dressed casually, intent on his task as he holds the fuel nozzle targeted at the car's fuel cap. The shiny car is of a dark hue, reflecting the bright lights of the station. The backdrop highlights the busy feel of the city night, with roads extending into the distance. The whole image brings forth the sense of a commonplace, yet essential part of modern life.","An Asian male is at a gas station, standing next to his red sedan car. He is at the gasoline pump, holding the fuel nozzle inserted into the vehicle's fuel tank. He wears casual clothing - a blue short-sleeved shirt and black jeans. His facial expression is serious, and he carefully monitors the fuel gauge. The backdrop reveals clear blue skies and the station's logo is seen in the distance.",1,1,0,,a man filling up his car with petrol,a man filling up his car with gasoline
petrol,gasoline,"An image of an outdoor sign under the clear daytime sky. The sign is standing tall, displaying fuel prices, with each price listed under the type of gas. The prices are shown in bold black digits on a white background. There are symbols indicating regular, premium, and diesel fuels, along with their corresponding prices per gallon. The surrounding area reveals a small glimpse of a typical gas station scene with fuel pumps in the distance.","A tall, attention-grabbing sign prominently displays gasoline prices. The signage is structured with a large rectangular board mounted on a tall, metallic, sturdy pole. The prices are written in bold, chunky, digital fonts. At the top, the name of the station is displayed. Each price set is clearly marked for corresponding fuel types like 'Regular,' 'Premium,' and 'Diesel.' The early evening sky frames the sign, casting a beautiful hue on the scene.",0,1,0,,a sign showing petrol prices,a sign showing gasoline prices
petrol,gasoline,"An image of a petrol pump situated at a modern gas station. The pump is silver with green trim, standing against the backdrop of the station's shop which is illuminated by bright white lights. In contrast, the pump area is dimly lit. The petrol pump is automated and have digital screens displaying fuel prices. Around it lie a few vehicles waiting for their turn. The evening sky roils overhead, the last rays of the sunset fading into twilight.","Visualize a commonplace scene at a fuel station during daytime. At the heart of this scenario is a gasoline pump, metallic and sturdy, standing alone. Its cylindrical body painted in a bright color, perhaps red or blue, with the fuel nozzle hanging like a dormant snake. It has analogue dials and levers, giving it an old-fashioned look. Around it, the concrete pavement is stained with dark patches of old, dried gasoline. In the background, a roadside convenience store, bathed in fluorescent light, is ready to serve any incoming customer.",0,1,0,,a petrol pump at a station,a gasoline pump at a station
petrol,gasoline,"Picture this: a large petrol tanker, shimmering in the sunlight, as it steadily cruises down a highway. The vehicle itself is a vibrant, glossy red, emblazoned with the safety decals and markings customary for such a machine. The back container is cylindrical, typical of petroleum transport vehicles, reflecting a metallic silver gleam. The highway stretches out in front and behind it, framed by short grassy verges and the occasional roadside tree. It's a clear day, the blue sky above is dappled with fluffy, white clouds. This simple, yet vibrant scene exemplifies the everyday life of transport on open roads.","A large gasoline tanker driving on a long highway. The truck is seeable in shades of orange and white, with noticeable fingerprints of wear and tear due to years of use. The metallic reflections gleam under the light of the sun that seems to be setting, spattering golden hues across the blue sky. The road forested by green trees on either side, presenting a beautiful contrast with the concrete highway. The backdrop is dotted with distant hills, setting a serene environment.",0,1,0,,a petrol tanker on the road,a gasoline tanker on the road
petrol,gasoline,"A brightly illuminated petrol station sign piercing the darkness of the night. The sign is clearly and sharply defined, its vivid colors contrasting against the pitch black sky. Few distant stars are faintly visible in the backdrop, giving a sense of remote and tranquil setting. A solitary streetlight nearby casts a warm orange glow onto the deserted street, enhancing the dramatic effect of the nocturnal scene. In the distance, the outlines of a few sparse trees are barely noticeable, providing a touch of nature to the composition.","A brightly illuminated gasoline station sign situated against the background of a dark night sky. Small lights are scattered across the sign, making the text legible even from a distance. It carries the marquee overhead, displaying the prices of different fuels, standing tall and radiant amongst the darkness, serving as a beacon for the weary traveler. The bold typography on the sign is enhanced by the gleaming lights and echoed by the subdued starlight from the vast expanse of the night sky above.",0,1,0,,a brightly lit petrol station sign at night,a brightly lit gasoline station sign at night
football,soccer,"A group of six children, diverse in terms of descent and gender, are engaged in a passionate game of soccer. Two Caucasian girls, a Black boy, a Hispanic boy, a South Asian girl and a Middle Eastern boy are enthusiastically chasing a vibrant, multi-coloured football across a lush green field. The sun is setting in the background, casting an orange hue on the landscape, and their laughter is almost palpable. In the distance, parents and spectators from different descents cheer them on as they engage in healthy competition.","A diverse group of children engaged in a fun, energetic soccer game. This vibrant scene includes a Caucasian boy with brown hair making a kick, an African girl sprinting towards the ball, a Hispanic boy playing goalkeeper with determination, and an Asian girl preparing to intercept the ball. Their expressions reveal a sense of sportsmanship and camaraderie, characteristic of youth games. The background is filled with a well-maintained soccer field under a bright blue sky, reflecting the wholeness and joy of outdoor sports.",1,1,1,a signed American football on a display shelf,a group of kids kicking a football,a group of kids kicking a soccer ball
football,soccer,"Consider an image of an American Football player, of Hispanic descent, in the midst of an action-packed game. He is wearing a vividly colored uniform with a number prominently displayed on his chest and back. His helmet displays the logo of his team, and he holds a leather ball securely under his arm. His face is a display of sheer determination. Around him, the grandeur of a stadium filled to the brim with spectators of all descents and genders, their cheers reverberating around the towering architectonic edifice. Floodlights bathe the entire scene in a bright, evening glow.","A mid-action scene in a large, bustling soccer stadium. In the center, a Hispanic male athlete is sprinting, displaying intense focus as he chases the soccer ball. He's wearing a vibrant, green uniform, contrasting with the fresh, green grass being trodden under his cleats. Spectators fill the stadium seats, waving colorful flags and roaring with excitement. The air is thick with anticipation and the energy of competition. You can almost hear the crowd's cheers and feel the tension of the game.",1,1,1,a quarterback preparing to throw a football,a football player in the stadium,a soccer player in the stadium
football,soccer,"A Middle Eastern female football player is celebrating a victory on the field. The grass beneath her feet is vividly green, freshly mowed, and the rectangular white boundary lines are clear and well-marked. She's wearing a red and white striped jersey with black shorts. Her face is lit up with pure joy and she's throwing her hands up in the air, releasing an audacious shout of triumph. The bright stadium lights shine down on her, creating a radiant silhouette against the dark, night sky. The packed stands full of spectators have faded into a blurred background, emphasizing her on-field victory.","An excited Japanese male soccer player is celebrating a win on the soccer field, under the bright lights of the stadium. He wears his team colors, a blue and white uniform, and his face bursts with emotion as he raises his arms in triumph. Fans are cheering in the background, creating a diverse and lively atmosphere. The grass of the soccer field is freshly cut and filled with the marks of a hard-fought game.",1,1,1,a group of fans holding an American football during tailgate,a football player celebrating a win,a soccer player celebrating a win
football,soccer,"A pair of worn soccer cleats are sitting on the abruptly stopped path of an emerald green football field, basking in the golden sunlight of a late afternoon. The sky is a medley of fading orange, giving way to the encroaching deep blue as soft shadows begin to blanket the field. The grass appears well-tended, the recognizable pattern of short, criss-crossing blades offering a soothing uniformity. The boots themselves are strikingly scarred from numerous games, their leather skin exhibiting marks of struggle, aspiration and sportsmanship. In the background there's a goalpost standing proud and tall, a silent observer to multiple victories and defeats.","A closeup view of a pair of soccer cleats on a green grassy soccer field. The cleats are well-worn, reflecting their involvement in many intense games. The vivid green of the pitch contrasts nicely with the dark leather of the cleats, and nearby you can see the white lines of the field's boundaries. The sunlight casts a mild shadow of the boots on the field, signaling an afternoon game. The texture of the grass is evident, showing the care taken to maintain it. Around it, the stadium is buzzing with anticipation for the upcoming match.",0,2,1,a pair of scuffed football boots from an American football game,my football boots on the field,my soccer cleats on the field
football,soccer,"An action-packed image of a football goalie standing in the heart of a bustling football field. The goalie, a robust Middle-Eastern woman with a focused look in her eyes, is donned in a bright neon goalie attire. She positions herself strategically in front of the goal post, her gloved hands raised in readiness. Surrounding her is a vibrantly green, well-manicured pitch with white boundary and goal lines. The dynamic hustle and bustle of ongoing play and the stadium with thousands of spectators in the background create a thrilling atmosphere.","A detailed depiction of a soccer match in which a Middle-Eastern male goalie is in action. He's dressed in a standard goalkeeper kit with a vibrant color. He's standing in the goalpost with his eyes fixed on the ball. The field around him is adorned with spectators and fellow players in the background to create the vivacious atmosphere of a soccer match. The grass of the field is rich green with white boundary lines distinctively marked. The clear blue sky stretches above the scene. Close attention is given to the goalie's posture, showing his determined look and readied stance.",1,1,1,a padded American football goalie guarding the endzone,a football goalie in the field,a soccer goalie in the field
football,soccer,"A depiction of an intense moment in a football match. A Caucasian male goalkeeper is mid-leap, his body extended horizontally in the air as he reaches out with gloved hands attempting to catch the football. The ball is a classic black and white design, spinning through the sky. His attire is a vivid green, contrasting with the sky blue backdrop of the scene. Details include the grassy football field beneath, the concentration in the goalkeeper's eyes, and the tension in his muscles as he strives to make the catch.","A middle-aged South Asian male goalkeeper dressed in a professional soccer uniform, inclusive of gloves, boots, and a goalkeeping jersey, poised in mid-air as he leaps to his right. The image conveys his utmost concentration on a fast-approaching soccer ball. The scene captures the intensity in his eyes, the strain of his muscles, and the anticipation of the impending save. The background is of a sprawling soccer field, filled with anticipation and excitement, as spectators watch with bated breath.",1,1,1,a child catching a spiraling football in a yard,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball
chemist,pharmacy,"A Middle-Eastern woman wearing a business suit is in a local pharmacy. She is standing at the counter, interacting with a Caucasian male pharmacist behind the counter. He is handing her a small brown paper bag that contains her prescription. The environment is clean and well-stocked with various health related items. There are aisles on both sides full of different medications neatly arranged. There is a subdued hustle and bustle in the background with both customers and staff members going about their business in a respectful, professional manner.","A Caucasian woman with short curly hair in business casual attire is at a modern pharmacy, standing in front of the counter. The Asian pharmacist, a male with glasses and medium-length hair, wearing a white lab coat, is handing her a prescription bottle. The backdrop includes rows of neatly arranged medications and health products. The air is filled with an atmosphere of professionalism and care.",1,1,1,a lab chemist pouring liquid into beakers,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy
chemist,pharmacy,"A detailed depiction of a local pharmacy showcasing a wide variety of products on well-stocked shelves. Items range from over-the-counter medicines to health and beauty products. There are colorful product packaging, neatly arranged, each label clearly visible. The overall ambience of the pharmacy is warm, inviting, and clean, exuding a sense of reliability and assurance.","A well-stocked pharmacy filled with a wide range of different products. Display shelves lined with neatly arranged boxes and bottles in vibrant, contrasting colors, allijg with prescription medications, over-the-counter drugs, vitamins, and supplements. A Caucasian male pharmacist in a white lab coat is tending to customers, a Middle-Eastern woman and a Black man, explaining the benefits and side effects of various products. Behind the counter, a glass structure contains more serious medications under lock and key. The atmosphere is calm, clean, and professional.",0,1,1,a chemist mixing colored compounds in a lab,a wide range of products at the chemist,a wide range of products at the pharmacy
chemist,pharmacy,"An ethnically diverse group of people standing in line at a pharmacy. The scene includes a South Asian woman holding a prescription paper, a Caucasian man on his phone, a Black elderly woman with a walking cane, and a Middle-Eastern man holding a toddler. The location has a hugely stocked medicine shelves at the background. The environment is clean and brightly lit.","A diverse group of individuals in a queue at a neighborhood pharmacy. A Caucasian female is at the front of the line, speaking with the pharmacist. Behind her, there's a Hispanic male flipping through a health magazine. Next, a Middle-Eastern elderly woman is patiently waiting her turn, while a South Asian teenager is engrossed in his phone. At the door, a Black couple enters, slowly scanning the room for the pharmacy counter. This scene of a typical day at the pharmacy represents the diversity of the community it serves.",1,1,1,a chemist working with flasks under a fume hood,a group of people waiting at the chemist,a group of people waiting at the pharmacy
chemist,pharmacy,"A detailed image of a chemist's counter covered with a wide array of vitamins. The counter is wooden with well-organized shelves in the background that have clear labeled jars of vitamins. On the counter, an opened bottle reveals its contents - multi-colored vitamin capsules. Each bottle label gives basic information about the vitamin it contains. A South Asian female chemist is behind the counter, wearing safety glasses, a white lab coat, and holding a clipboard as she checks inventory.","Visualize a professional pharmacy counter, meticulously organized with numerous bottles of vitamins and supplements. The counter should display vitamins of different colors, shapes, and sizes, all labeled clearly. On the countertop, there should be signs that provide information about each vitamin's benefits. The smooth, reflective surface of the counter adds a clinical and professional touch to the scene. The lighting of the space is gentle and inviting, while the overall scene feels clean and professional.",0,1,1,a woman in a white coat labeled “chemist” holding test tubes,a chemist counter with vitamins,a pharmacy counter with vitamins
chemist,pharmacy,"An interior view of a modern pharmacy, brightly lit with clean and organized shelves filled with countless medication boxes, and dietary supplements. At the far end, a South Asian female pharmacist, in her white coat, is busily dispensing prescriptions beside a computer system, handling bottles of medicine with care. Customers of various descents are lined up, maintaining social distance, waiting their turns to receive their prescriptions, reflecting a calm and efficient atmosphere.","An image of a well-organized pharmacy. Shelves are lined with a variety of over-the-counter medication, vitamins, and supplements in different packaging. To the back is the pharmacist's counter, where a South Asian male pharmacist wearing protective gloves and a white coat is busy preparing prescriptions. In front of him, a line of patients wait patiently, there's a Hispanic woman consulting about her prescription, an elderly Black man holding his prescription paper and Middle-Eastern child accompanied by her guardian, waiting to receive the medication. The environment looks clean, well lit, and welcoming.",0,1,1,a university student studying to be a chemist,my chemist where I get prescriptions,my pharmacy where I get prescriptions
chemist,pharmacy,"A depiction of a Hispanic female chemist standing in a laboratory filled with various scientific equipment such as beakers, test tubes, and microscopes. She is wearing a white lab coat and protective glasses, studying a unique formula on her clipboard. In the background, a vibrant and luminescent neon sign is hanging on the wall, presenting a complex chemical molecule in glowing colors that light up the surrounding area and cast a radiant glow onto the laboratory scene.","Create an image of a bustling pharmacy in dim evening light. The layout should be well-organised; shelves filled with bottles and boxes of medicines, a counter with a register, and a pharmacist, a South Asian woman, carefully sorting prescriptions behind it. Out front, color it with the bright green glow of a neon sign that spells out 'Pharmacy'. A cozy atmosphere suggesting quiet dedication to healthcare and support should permeate the scene.",0,1,1,a sign for the building reading “Dept. of Chemistry” with a lab flask,a chemist with a neon sign,a pharmacy with a neon sign
chips,french fries,"Visualize a scene inside a cosy restaurant with ambient lighting and wooden furniture. There is a circular table at the center and on it sits a sizeable bowl filled to the brim with golden, crispy potato chips. The bowl appears to be ceramic and has an intricate floral design on the exterior. Patterns of salt are visible on the thinly sliced chips which glisten under the soft light. In the background, there's soft chatter and the clinking sound of cutlery, adding to the atmosphere of the restaurant.","A close-up image of a bowl filled with crispy, golden french fries. The bowl is resting on a restaurant table, with a slightly blurred background suggesting a bustling restaurant ambiance. There's a small ceramic dipping sauce dish next to the bowl, filled with a thick, rich and tomato-based ketchup. Low-light conditions create an intimate dining atmosphere, with soft light reflecting off the shiny, sea-salted french fries.",0,1,1,a bowl of crispy potato chips served with dip,a bowl of chips at a restaurant,a bowl of french fries at a restaurant
