Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
can,yes,"Create a detailed illustration of a South Asian woman engaged in an act of agreement, characterized by her head in a straightforward nodding motion. Convey elements of respect, approval, and understanding in her facial expression and body language, surrounding her with an environment that may reflect a peaceful dialogue or conversation.","Depict a Black woman in her early 30s displaying the affirmative action of nodding yes. She should have an understanding smile on her face. She's dressed professionally, possibly in a blazer and a skirt. Her hair is styled in natural curls, and she's looking towards someone not seen in the picture, as if in reply to a question or comment.",1,1,1,a shiny tin can filled with cookies on a kitchen counter,a woman nodding can,a woman nodding yes
can,yes,"A middle-aged, East Asian man is captured in the quiet action of nodding. He might be immersed in deep thought or perhaps agreeing to something thought-provoking. His facial expression reveals a sense of serenity and profound understanding. His nods are gentle, as if he's participating actively in a conversation or consuming a piece of challenging literature.","A middle-aged South Asian man with short black hair and a neat beard in business casual attire. He is executable, possesses a smile on his face and is nodding his head in agreement or as a signal of 'Yes'. The background is blurred to keep him the main focus.",1,1,1,a man opening a can of soda while sitting on a bench,a man nodding can,a man nodding yes
chope,save a table,"A young East Asian female student thoughtfully occupying a table, reserving it with her belongings in a bustling dining hall. She's working on a laptop while sipping a cup of coffee. Around her are numerous tables, filled with diverse groups of students - mingling, discussing textbooks, eating and laughing. The sweet and savory aroma of fresh food fills the atmosphere, as colourful plates of different cuisines are being served around her. The lighting is bright but comfortable, creating a lively, warm, and welcoming ambiance.","An image representing a diverse college scene. Let's depict a Caucasian female student holding a handful of textbooks, wearing a backpack and casual university attire. She has just placed her bag on a round wooden table in the bustling dining hall of her university. She is signaling to her friends who are in the queue to get food that she's saved them a seat. Students of various descents are seen in the background visiting with friends, studying, or enjoying their meals.",1,1,0,,a student chope at the dining hall,a student saving a table at the dining hall
chope,save a table,"A middle-aged Hispanic man using his laptop at a local library. He is wearing casual clothes: a gray sweater and black jeans. Around him are dozens of tall bookshelves filled with an assortment of colorful books. Some tables and chairs are set up in orderly rows, on some of which are reading lamps. The library is quiet with diffused natural sunlight coming through large windows.","An image depicting a person of South Asian descent and male gender, dressed in comfortable casual clothes, walking into a quiet, brightly lit library. In his hand, he carries a stack of books. With a smile on his face, he approaches an empty wooden table nestled between towering bookshelves. He puts his books down on the table to claim it as his study place for the day. The scene perfectly encapsulates the tranquil, intellectual atmosphere of the library.",1,1,0,,a person chope at the library,a person saving a table at the library
chope,save a table,"An image of a South Asian woman neatly dressed in casual attire, meticulously placing items into a large, multicolored bag. Her expression indicates focus and determination as she arranges the contents of her bag. The scene unfolds in a clean, well-lit urban setting with neutral undertones.","Visualize a Male Hispanic individual, using a bag to secure and save a wooden table. He exhibits determination on his face, showing the importance of the table. He could be outdoors, with a blur of greenery in the background. The table is varnished, catching the sunlight, and giving it a warm hue. The bag is sturdy, large enough to cover the table top, protects it from potential harm.",1,1,0,,a person chope using a bag,a person saving a table using a bag
chope,save a table,"An image of a diverse group of people eating together at a food hall. In the group, there is a Caucasian woman, a Hispanic man, a Black woman, and a South Asian man. They are all enjoying their meals, smiling and chatting with each other. The food hall is bustling and lively, with various food stalls around them serving a variety of cuisines.","A group of people from all walks of life assembled together in a vibrant food hall. An Asian woman, who seems to be in her 30s, is marking their spot with a reservation sign. A young Caucasian boy is eagerly watching other people pass by from the corner of the table. A Black man, probably in his 50s, is guarding all the belongings of the group at one side of the table. A Middle-Eastern woman is chatting with a South Asian man while they wait for their order. Mindfully, they create space in the bustling food hall to share a meal together.",1,1,0,,a group chope at the food hall,a group saving a table at the food hall
chope,save a table,"A cozy, atmospheric cafe scene featuring a variety of patrons, including a Middle-Eastern woman in casual attire engrossed in a book, and a South Asian man working diligently on his laptop. Centered in the scene is a wooden table with a tissue packet on it, indicating the table has been 'choped' or reserved. The cafe has vintage decor with a chalkboard menu hanging on the wall, the tantalizing aroma of coffee brewing, and gentle jazz music softly playing in the background.","A scene set in a bustling cafe. The sun is gently streaming in through the windows and casting a warm light onto the wooden tables. There's one particular wooden table in the center of the image. On this table, conspicuously placed in the middle, is an unopen packet of tissues, appearing to reserve the table. The rest of the cafe is filled with people of different descents and gender, each engrossed in their own world - reading, chatting, or just enjoying their coffee.",1,1,0,,chope at a cafe using a tissue packet,saving a table at a cafe using a tissue packet
chope,save a table,"A traditional singaporean 'chope' concept displayed with a casually placed napkin on an empty wooden chair against a background of a bustling hawker center. The napkin should be light-pink in color and the chair could be of rustic wood. To give a sense of location, the background can be slightly blurred and filled with food stalls and people of various descents and genders. Please maintain the strong warm lighting often associated with these places.","An ornately designed wooden table is the centerpiece of the scene. It's finely polished and reflects the gentle sunlight coming from an unseen window. Towards one side of the table, there is a beautifully wrought iron chair with intricate designs. Perfectly folded, a pristine white napkin sits on the seat of the chair, adding a touch of elegance and formality to the setting. The overall scene exudes an inviting charm, like a prelude to a family dinner or an intimate gathering.",1,1,0,,chope with a napkin placed on a chair,saving a table with a napkin placed on a chair
shiok,very tasty,"An appetizing scene of shiok dumplings. Shiok, Singapore slang for wonderfully delicious. These dumplings are skillfully wrapped with delicate pleats around the edges, filled with a mouth-watering mixture of meat, vegetables, and spices. They are steamed to perfection, appearing slightly translucent, allowing the vibrant colors of the filling to peek through. The dumplings are presented on a bamboo steamer basket, amidst a light waft of steam rising, enhancing the inviting aroma. A small dish of tangy soy dipping sauce and chopsticks at the side, completes the picture.","Visualize a mouth-watering and delectable display of dumplings. Soft and fluffy dough encasing a delicious mixture of finely chopped vegetables and proteins. Imagine them artfully arranged in a traditional bamboo steamer, with a side of dipping sauce. The dumplings look very inviting, their aroma wafting up and luring the viewer to try one. They are freshly made, with steam gently rising from them, indicating that they are hot and ready to be enjoyed. A pair of chopsticks are poised to pick up one, showcasing the anticipation of the eating experience.",0,1,0,,shiok dumplings,very tasty dumplings
shiok,very tasty,"A Hispanic male individual is savoring the taste of a plate full of uniquely exotic and delicious food, commonly referred to as 'shiok' food. He appears utterly content and his eyes light up with pure enjoyment as he takes a bite, perhaps tasting a mix of sour, sweet, spicy, and umami flavors all at once. The details of the meal are intricate, showcasing an array of vibrant colors and textures that hint at the variety of ingredients used. The scene encourages appreciation for the rich, diverse flavors of world cuisines.","A scene of a South Asian man cheerfully indulging in a plate full of delicious cuisine. His eyes are closed, a satisfied smile lurking on his face, demonstrating the enjoyment of every bite. The food appears to be a colorful mix of various tastes and textures, indicative of a well-balanced, mouth-watering meal. The setting around him is a warm, cozy dining room with earthy undertones. A gleaming candlelight forms flickering shadows, adding a touch of romantic ambiance around him. There's a soft hum of jazz music in the background.",1,1,0,,a person enjoying shiok food,a person enjoying very tasty food
shiok,very tasty,"A table abundantly filled with authentic Mexican cuisine. Tacos with tender meat and fresh cilantro, enchiladas covered in savory sauce, a bowl of spicy chili con carne adorned with a dollop of sour cream, guacamole nestled in a traditional molcajete, pico de gallo with a vibrant mix of diced tomatoes, onions, and peppers. Also, a pitcher of fruit-infused agua fresca for a refreshment, and flan caramel for dessert, all displayed on a rustic wooden table.","Imagine a rustic wooden table laden with an array of scrumptious authentic Mexican gastronomy. There's a red and green platter filled with brisket tacos adorned with fresh cilantro and onions. A steaming bowl of chicken pozole brimming with hominy alongside is garnished with shredded lettuce, radishes and limes. Also, a plate of crispy chalupas with refried beans, lettuce, sour cream and shredded chicken is present. Additionally, a clay pot of smoky pork carnitas is there, surrounded by hot tortillas. A vibrant arrangement of Salsa, guacamole and pico de gallo dips adds the finishing touches of color and flavor. The table gives off an inviting aroma.",0,1,0,,a table full of shiok Mexican food,a table full of very tasty Mexican food
shiok,very tasty,"Create an image of a sumptuous spread of 'shiok' food. This term refers to the Singaporean slang term for 'delicious' and represents a diverse range of cuisines with a heavy emphasis on flavor. The table should be laden with dishes such as Chili Crab, Hainanese Chicken Rice, Laksa, and Satay skewers. In the background, there should be a clean, modern Singapore Kitchen setting with reflective surfaces and stainless steel appliances.","A lavish display of various delicious and tempting food items. There is an array of dishes from different cuisines such as a traditional Mexican burrito generously filled with fresh and vibrant ingredients, an aromatic, well-cooked Italian pasta sprinkled with parmesan and decorated with basil leaves, and a delectable Middle Eastern falafel sandwich bursting with flavor. The presentation of these dishes is stunning and inviting. Complementing the food are refreshing beverages like a cool mint mojito and a creamy, heavenly cup of hot chocolate topped with whipped cream.",0,1,0,,shiok food,very tasty food
shiok,very tasty,"A picturesque scene of Italian cuisine spread across a rustic wooden table. There's a bowl of spaghetti alla carbonara, creamy and topped with crisp bacon and freshly cracked black pepper. A plate of fluffy focaccia bread beside it, studded with rosemary and coarse salt. A carafe of full-bodied Chianti wine, its ruby red depths glinting in the warm, sunset light. An array of antipasti further away: marinated olives, slices of velvety prosciutto, chunks of Parmesan cheese. The setting radiates warmth and conviviality, an invitation to partake in a delightful feast.","An overhead shot of a rustic wooden table set with an array of Italian dishes. There's a large, steaming Margherita pizza with thick crust, topped with melted mozzarella, ripe tomatoes, and fresh basil. Next to it is a plate of spaghetti carbonara, the creamy sauce and chunks of pancetta glistening under the warm, moody lighting. A bottle of Chianti wine and a basket of fresh, crusty bread is also present. On the side, there's a serving of creamy Tiramisu sprinkled with cocoa powder, adding a delightful contrast to the savory dishes.",0,1,0,,shiok Italian food,very tasty Italian food
shiok,very tasty,"Imagine a grand feast scene. The focus is a large rectangular wooden table that sits majestically in the center of the room. The table is laden with a variety of tantalizing Southeast Asian main dishes indicating it to be a celebration of the vibrant and rich Singaporean cuisine, known for its powerful 'shiok' tastes. Visualize aromatic plates of chicken rice, a stir-fry of noodles tossed with seafood, a juicy tandoori chicken, mouthwatering beef rendang curry and a colorful bowl of mixed vegetable curry. Each dish is meticulously presented, embodying a breathtaking palette of colors. The scene is indulgent, full of liveliness and culinary diversity.","Imagine a rustic wooden table placed under soft dim lighting. On top of this table lies an array of scrumptious main dishes from an eclectic mix of global cuisines. On one side, there's a large roasted turkey, glazed to a golden perfection, and next to it, vegetable lasagna with layers of seasoned vegetables and bubbling mozzarella. Further along, one can see a clay pot brimming with Middle Eastern inspired Shakshuka, its tangy tomato broth simmering gently. There's also a whole grilled fish, its marine freshness accentuated with a squeeze of lemon, a sprinkle of sea salt, and freshly chopped herbs. Brightly colored vegetable stir-fry adds a vibrant splash to this culinary tableau, served alongside bowls of steaming, fragrant jasmine rice and creamy risotto. Desserts are present too, with a rich chocolate cake and creamy vanilla ice cream inviting to end the meal on a sweet note.",0,1,0,,a table full of shiok main dishes,a table full of tasty main dishes
atas,high class,"Depict an upscale clothing boutique. Inside the boutique, show several different types of fashionable clothing items elegantly displayed on racks. The interior design should be stylish and modern, reflecting the high-end nature of the store. Beyond the clothing racks, depict a beautiful fitting room area with large mirrors and plush seating. Small details such as high-end fashion magazines, boutique signage, and chic lighting fixtures also contribute to the atmosphere of the boutique. A diverse group of people: black woman, white man, a Hispanic person are shown browsing through the clothes offering a multi-cultural feel to the scenario.","Picture a high-end fashion boutique nestled in a cosmopolitan city. The display windows are adorned with the latest trends and mannequins styled with extravagant outfits. The exterior exudes an aura of sophistication with its sleek glass doors and modern design. Inside, racks of expensive clothing from different parts of the world are neatly organized. An African female store assistant is helping a Caucasian male customer, while a South Asian female customer browses the accessory section. Velvet chairs and chic decor create a luxurious atmosphere, and soft ambient music playing in the background completes the sophisticated aura.",0,1,0,,an atas clothing boutique,a high class clothing boutique
atas,high class,"An upscale evening event filled with elegantly dressed people. Imagine a mixture of people from various backgrounds including Caucasian, Hispanic, Black, Middle-Eastern, and South Asian individuals. Men are in sharp tuxedos and women are in stylish evening gowns. The space is lavishly decorated with vibrant flowers, sparkling chandeliers, and rich drapery. Soft jazz music can be heard in the background while the guests cheerfully engage in conversation, holding sophisticated glassware filled with rich-colored beverages. This atmosphere is charmingly bright yet tastefully intimate.","An engaging scene at a high-class party. Beautifully dressed individuals, a mix of ethnicities, cultures, genders, and ages, are engaging in lively conversations. Some are Caucasian, others Black, others Hispanic, others South Asian, while others are Middle-Eastern. The extravagant attire ranges from elaborate cocktail dresses for the women to sleek tuxedos for the men. Twinkling chandeliers cast a warm, inviting light over the scene. Elegantly adorned tables are laden with a variety of gourmet dishes and fine beverages. In the background, an opulent staircase leads to the upper levels of the grand mansion.",1,1,0,,an atas party with well dressed people,a high class party with well dressed people
atas,high class,"An eye-catching sports car painted in a vibrant shade of red. The car exhibits a streamline design with aerodynamic curves and sleek lines. The wide tires grip the ground firmly, and the rims are made of shiny chrome. Dual exhaust pipes hint at the car's impressive power. The sunroof allows for a view of the car's luxurious interior, with comfortable leather seats and a state-of-the-art dashboard. An emblem, not associated with any real car brand, is engraved upfront, symbolizing the uniqueness of this vehicle.","Imagine a high-end sports car painted in a lustrous shade of red. The curves of its bodywork glitter under a sunny sky. Its alloy wheels have a metallic shine, and the bright red paint reflects off of them. You can see the sleek, aerodynamic design that speaks of speed and luxury. The windows are tinted a dark hue, adding an appealing contrast to the car's bright exterior. The car is parked on a smooth asphalt road, with a beautiful natural landscape of trees and hills in the background.",0,1,0,,an atas red sports car,a high class red sports car
atas,high class,"An image of a Caucasian woman standing next to a high-end, luxury car. She has a confident, empowered look on her face. The background is a cityscape during the golden hour, the setting sun casting a warm glow on her and the car. Her attire is casual yet stylish, indicating she might be a businesswoman or entrepreneur. The car shines brilliantly, it's sleek design and elegant curves reflecting the quality and status it represents.","A South Asian woman demonstrating elevated style and sophistication, leaning against a luxury sports car. She is wearing fashion-forward attire, including a stylish white blazer paired with matching pants and expressive sunglasses. Her hair is styled in a sleek, straight fashion and she is carrying an elegant leather handbag. The car that she leans against is silver-colored, sleek in design with tinted windows and shiny rims, exemplifying a high-end driving experience.",1,1,0,,a woman with an atas car,a woman with a high class car
atas,high class,"A luxurious 'atas' house, an architectural style commonly found in Southeast Asia involving traditional stilted structures upgraded with modern facilities. The house features sparkling chandeliers, hanging delicately from high ceilings, the light refracting through their many hanging jewels to cast an elegant glow. The floors are covered in a fine, smooth marble, lending an ambiance of sophistication and timelessness to the residence. The house is well-lit and spacious with room for large gatherings and comfortable living.","An opulent residential building exuding a sense of high class. Key features of the interior include polished marble floors that reflect light beautifully, and extravagant crystal chandeliers hanging from high ceilings, bathing the space in a warm, inviting glow. The room layout is spacious and well-designed for comfort and aesthetics, with elegant furniture adding to the overall luxury. Subtle touches of gold accents sprinkled throughout the space enhance the richness of the ambiance, making it truly a house for the well-to-do.",0,1,0,,an atas house with marble floors and chandeliers,a high class house with marble floors and chandeliers
atas,high class,"Imagine a high-end restaurant with an elegant ambiance. This restaurant is characterized by its plush velvet chairs that depict luxury and comfort. These chairs come in a rich burgundy color that perfectly complements the restaurant's overall theme. The illumination in the restaurant is dim, creating a soothing and intimate atmosphere for the diners. Lavish chandeliers are protruding from the ceiling, casting a warm, soft glow over untouched tables displaying crisp white tablecloths, polished silverware, and gleaming glassware. In the background, you can discern the hum of low conversation and the clink of utensils on plates.","Depict an upscale, high-class restaurant setting bathed in dim lighting. Capture the ambiance created by the flicker of candlelight dancing on dining tables, elegantly set with crystal glasses, fine china, and gleaming cutlery. Velvet-covered chairs in rich, deep colors—think burgundy or indigo—add to the aura of sophistication and luxury. Intricate details like intricate wood paneling on the walls, a grand chandelier casting soft shadows, and plush curtains framing tall windows add to the composition. Additionally, include servers of a mix of descents and genders, immaculately dressed, discreetly attending to their customers.",0,1,0,,an atas restaurant with velvet chairs and dim lighting,a high class restaurant with velvet chairs and dim lighting
ulu,secluded,"Visualize a picturesque tropical beach scene. The setting sun painting the sky with shades of pink, purple and red. Palm trees line the sandy shore, their silhouettes sharply contrasting with the colorful dusk. The calm, clear, azure sea lazily washing up on the shore, reflecting the quaint huts nestled near the treeline. A bonfire gently crackles providing an inviting glow nearby. In the backdrop, the emerald-green, dense vegetation of the tropical forest marks the boundary of the beach, while exotic birds flutter about, returning to their nests for the night.","Imagine an isolated tropical beach. The turquoise water gently lap against the soft white sands that ripple under the heat of the sun. On the beach, coconut trees sway subtly, their glossy, wide leaves rustle in the rhythm of the breeze. A few colorful seashells are scattered randomly on the beach. A hammock, hoisted between two palm trees on the fringe of the beach, creaks lightly in the breeze. The sky is perfectly clear with an effulgent sun dominating the sky. In the distance, you might spot a line of coral reefs peeking out from the azure sea surface.",0,1,0,,an ulu tropical beach,a secluded tropical beach
ulu,secluded,"A tranquil camping scene in an open meadow nestled in the folds of vast mountains. The meadow is dotted with vibrant green grass, speckled with dainty wildflowers, and is bathing under soft rays of a setting sun. In the middle, there's a camping tent, with a warm, welcoming bonfire crackling nearby. Trees are casting long shadows, hinting at an impending twilight. In the distance, towering mountains stand with peaks hidden by a gentle mist, complementing an azure sky that is about to display a canvas of stars.","An idyllic picture of a campsite in a secluded meadow, nestled amidst the grandeur of towering mountains. There's a small tent set up, of color azure blue. The surrounding nature is vibrant with lushest of greens; tall grass with wildflowers of various shades sway gently in the breeze. The mountain peaks, covered in a dusting of snow, kiss the cloudless, azure blue sky, enhancing the serenity of the scene. A wood fire is crackling nearby, with a couple of logs serving as makeshift seats. In the background, a pristine bubbling brook is complementing the tranquil environment.",0,1,0,,camping in an ulu meadow in the mountains,camping in a secluded meadow in the mountains
ulu,secluded,"A middle-aged Asian man and a young Hispanic woman, both dressed in comfortable hiking attire, exploring an ulu trail, surrounded by lush greenery. The man points ahead with excitement while the woman balances herself on the uneven trail. The serenity of nature can be felt with the visual depiction of distant mountains, a clear sky above, and verdant undergrowth around. They carry backpacks full of essential hiking gear. The woman has a map in her hands, while the man has binoculars hanging around his neck. Include details like hiking boots, compass, water bottles, and more.","A South-Asian man and a Caucasian woman, both dressed appropriately for the outing with hiking boots, comfortable clothing and backpacks, are exploring a hidden trail in the wilderness. The path they are following is soaked in the lush greenery of tall trees, undergrowth, blooming wildflowers and a variety of other vegetation, and it winds out of sight into the dense forest. The couple seems immersed in the serene tranquility of nature, enjoying their solitude far away from the hustle and bustle of city life.",1,1,0,,a couple hiking on an ulu trail,a couple hiking on a secluded trail
ulu,secluded,"A secluded house nestled on the edge of a vast, tranquil forest. The house is quaint and rustic, with an old-world charm - wooden walls, a pitched roof, and a quaint front porch. Smoke curls lightly from the chimney, hinting at the warmth within. The forest is dense and verdant, with various species of tall trees reaching up towards the open sky. The sun emits a soft glow, filtering through the leaves and casting breathtaking shadows on the ground. Overall, the image conveys the quiet serenity of a house nestled in a remote forest area.","A picturesque and quaint cottage situated in a remote and secluded area, which borders a dense, verdant forest. The house is of traditional design, featuring a gabled roof, a welcoming front porch, and smoke playfully curling from the chimney, suggesting a fire's warmth within. The verdant forest that encircles the property is bursting with a wide variety of trees and undergrowth, creating a sense of solitude and tranquility. The setting sun casts its golden hues over the scene, creating a serene and calming atmosphere.",0,1,0,,a house in an ulu area by a forest,a house in a secluded area by a forest
ulu,secluded,"An illustration of a modern recreational vehicle (RV) parked in a quaint, remote town under the vibrant aurora borealis. The town encompasses the essence of traditional Ulu culture with rustic cabins, vibrant ethnic decorations, and snow-covered streets. The RV is a stark contrast with its metallic finish and contemporary design, standing out amidst the scenic winter landscape. The sky is painted with hues of green and blue due to the northern lights, adding a mystical aura to the scene. A few locals, a Middle-Eastern man and a Hispanic woman, can be seen leisurely strolling by, wrapped in warm winter clothing.","Visualize an RV parked on a quiet street of a secluded town. The town is small, enveloped in the serenity and charm of the countryside. Traditional houses line the street, displaying an array of colors and architectural styles unique to small-town aesthetics. The RV, standing out due to its modern design and mobility features, is parked on the side of the road. The surroundings are dominated by the sights of an untouched natural landscape: lush green trees, a clear blue sky, and the majestic panorama of distant mountains completing the view.",0,1,0,,an rv in an ulu town,an rv in a secluded town
ulu,secluded,"A picturesque view of an Ulu location, nestled in the heart of a thick forest. This lush and verdant woodland is teeming with towering trees, their branches intertwining to form a dense canopy above. The sunlight seeps through the leaves, casting a beautiful, dappled pattern on the forest floor. In the middle of this natural wonder, there's the Ulu locality, a quaint and rustic settlement. Traditional wooden structures with thatched roofs paint a scene of pastoral tranquility. The nearby stream that meanders gently complements this idyllic forest setting.","Visualize a scene of an isolated location, tucked away from the rest of the world. This place is enveloped by a dense, lush forest teeming with tall, green trees that have broad leaves. The sun's rays filter through the gentle rustle of the leaves, casting beautiful blankets of dappled sunlight onto the ground. The nearby sounds of birds chirping and the gentle rustle of the wind add to this serene area's peaceful ambiance. This scenery showcases the alluring beauty of unspoiled nature and its captivating tranquility.",0,1,0,,an ulu locale surrounded by dense forest,an secluded locale surrounded by dense forest
makan,eat,"A Caucasian woman is sitting at a wooden table with a steaming bowl of noodles in front of her. She is using chopsticks to carefully pick up the noodles and bring them towards her mouth. There's a pleased expression on her face, eyes slightly narrowed as she savors the aroma before the first bite.","A South-Asian woman, with a radiant complexion and long black hair pulled back in a loose ponytail, is seated at a wooden table. In front of her, there's a bowl filled with steaming hot noodle soup. The soup has a variety of colorful vegetables and seems to have a spicy broth. She is holding a pair of chopsticks in her right hand, skillfully picking up some noodles while her left hand steadies the bowl. The woman has a look of satisfaction on her face, showcasing the utter enjoyment she derives from the meal. The setting hints at a cozy, rustic ambience.",1,1,0,,a woman makan a bowl of noodles,a woman eating a bowl of noodles
makan,eat,"An East Asian woman enjoying sushi at a sleek and modern restaurant. She is sitting alone at a table by an expansive window, surveying the bustling cityscape outside. In front of her is a colorful array of sashimi and nigiri, artistically arranged on a black ceramic plate. She uses traditional chopsticks to delicately pick up a piece of sushi, a look of contentment on her face. The restaurant interior radiates a futuristic vibe, with linear lighting fixtures, minimalist wooden furniture, and geometric wall art.  The space exudes the calming ambiance of contemporary design.","An East Asian woman with short, black hair, sitting at a sleek, polished wooden table in a restaurant with ultra-modern, minimalist design. She has a plate with an assortment of sushi in front of her, including nigiri, sashimi, and a few maki rolls. She is using chopsticks to pick up a piece of sushi to eat. The restaurant is dimly lit and features abstract wall designs with ambient lighting, creating a relaxing atmosphere, the servers moving around in the background wearing black attire.",1,1,0,,a woman makan sushi in a modern restaurant,a woman eating sushi in a modern restaurant
makan,eat,"A woman of unspecified descent enjoying a slice of chocolate cake in a small, charming cafe. She is seated at a vintage wooden table, with a pastel turquoise ceramic cup of steaming coffee placed next to the plate of cake. The cafe has a warm, inviting ambiance with ambient lighting that reflects subtly off the polished cutlery. A vintage wall-clock hanging behind her ticks away softly. A few other customers, men and women of various descents, are seen in the background sipping their drinks, engaged in hushed conversations.","A portrayal of a woman of Hispanic descent, as she indulges in a slice of a decadent cake. She is seated at a small table in a quintessential European-style cafe, holding a plate with the cake slice. The atmosphere all around her is lively and casual with warm, cozy lights illuminating the interior of the café. Around her are miscellaneous objects often found in a café, such as a cup of steaming coffee, a stack of books, and fresh flowers.",1,1,0,,a woman makan a slice of cake in a cafe,a woman eating a slice of cake in a cafe
makan,eat,"A Caucasian man enthusiastically eating a savory taco. He is beneath a glowing streetlight, the golden radiance casting long, dramatic shadows around him. He is dressed in casual clothes and it gives the impression of a late-night snack on a quiet sidewalk.","A middle-aged man of Hispanic descent is seated below a flickering streetlight, showcasing a serene nighttime ambiance. The dim rays of the streetlight illuminate the man's face as he tastes a crunchy taco, savoring its assorted fillings. The man is dressed casually and his facial expressions indicate pure satisfaction. The backdrop is filled with the quiet charm of a sleeping city, with distant buildings and a serene night sky streaked with starlight.",1,1,0,,a man makan a taco under a streetlight,a man eating a taco under a streetlight
makan,eat,"An East Asian man sitting by a riverside, enjoying a mouthwatering burrito. The serene river is flowing smoothly nearby, reflecting the hues of the clear sky. An array of stones lines the riverbank, while lush foliage provides a soothing backdrop. The man is comfortably seated on a woven picnic mat, dressed in casual attire, lost in the delicious taste of his burrito. The ambiance is peaceful, disrupted only by the occasional gurgling of the river and the distant chirping of birds.","A South Asian male wearing a casual outfit enjoying a freshly made burrito, his favorite Mexican dish, by the tranquil riverside. He is seated on a vibrant picnic blanket surrounded by lush greenery. The gentle flow of the river is visible in the background along with a clear, serene blue sky overhead. A soft glow of the setting sun adds a magical touch to the scene.",1,1,0,,a man makan a burrito by the riverside,a man eating a burrito by the riverside
makan,eat,"A Caucasian man in casual dress is sitting on a wooden park bench during the spring. In his right hand, he holds a bright red and juicy apple that he is about to bite into. His left hand rests on the back of the bench. His eyes are slightly narrowed, and he has a content expression suggesting he is enjoying his simple yet healthy snack. The sunlight softly illuminates him, casting a warm glow on his face and the apple.","A South Asian man in casual clothing is sitting on a park bench. He is mid-bite, eating a shiny red apple. The apple is large, and he's holding it in his right hand. In the background, there are trees with lush green leaves, and the sky is mostly clear with a few fluffy white clouds. Birds are chirping cheerfully, and there's a serene atmosphere.",1,1,0,,a man makan an apple,a man eating an apple
zhng,redecorate,"A family consisting of five members: a Black father, a Hispanic mother, a Middle-Eastern teenage daughter, a Caucasian young son, and a South Asian toddler, are in the process of decorating their living room for the festive season. The decorations indicate that it's a winter holiday, possibly Christmas. The room is filled with happiness and holiday spirit. There are ornaments, strings of lights, a fireplace with stockings hung, and a large tree in the corner that the family is adorning with various adornments. The atmosphere is joyful, and the family is absorbed in their task, laughing and sharing an enjoyable moment together","A diverse family composed of a Middle-Eastern mother, a Caucasian father, a South Asian daughter, and a Black son work together to redecorate their living room in celebration of the forthcoming holidays. The living room is warm and inviting, featuring a large fireplace with stockings hung and a towering Christmas tree adorned with twinkling lights and a variety of ornamental decorations. There's a sense of joy and festive vibrations as the family places ornaments, strings lights, and hangs up a garland.",1,1,0,,a family zhng their living room for the holidays,a family redecorate their living room for the holidays
zhng,redecorate,"An image depicting an industrious female worker with Asian descent in a professional office setting. She is seen busily adorning her workspace with a variety of vibrant, color-drenched posters. The posters feature an array of designs including geometric patterns, abstract shapes, and soothing landscapes. The youthful energy of the posters contrasts nicely with the otherwise austere office environment, highlighting her personal touch. Additional elements of the scene might include office equipment like a computer, a swivel chair, and a sleek desk.","A middle-aged Asian woman, dressed in casual yet professional attire, is busy redecorating her clean, modern office space. In her hands, she holds a handful of vibrant and colorful posters displaying abstract patterns and motivational quotes. Around her, a comfortable chair, sleek desk, and high-tech equipment like a computer and keyboard are visible. The office exudes a sense of organized chaos, with her personal touch evident in the details of the posters' placement.",1,1,0,,a worker zhng her office space with colorful posters,a worker redecorate her office space with colorful posters
zhng,redecorate,"An East Asian man and a Caucasian woman are in the process of decorating their garage. They're standing on a ladder, busy hanging up strings of vibrant neon lights. Essential garage items like a workbench, tools and a parked car add realism to the scene. The garage walls are a soft cream, providing a gentle contrast to the glowing neon lights. They're both wearing casual clothes suitable for the task, safety glasses for protection, and have happy expressions on their faces, implying that they enjoy this creative activity.","An Asian woman, wearing safety goggles, is holding a roll of neon lights, unraveling it in a semi-circular fashion. Nearby, a Black man is adjusting a ladder with an open toolbox on his side. Their garage is filled with various items such as bicycles, guitar cases, gardening tools and cardboard boxes. The walls are half painted with bright colors giving off a pop art vibe. A Wall-mounted neon sign that reads 'Welcome home' is flickering on and off against the freshly painted wall. With their combined efforts, they are transforming the garage into a lively space.",1,1,0,,a couple zhng their garage with neon lights,a couple redecorate their garage with neon lights
zhng,redecorate,"A middle-aged Caucasian woman is in the process of decorating her cozy room using twinkling fairy lights. She carefully weaves the tiny lights around the bookshelf, adding an inviting glow. You can see her joy in making her space magical. The room is filled with a warm tone from the fairy lights, contrasting subtly with the cooler-colored decor items such as the blue throw pillows and beige curtain.","A middle-eastern woman is hanging up delicate strings of fairy lights in her room, adding a cheery and magical ambiance. The room has neutral toned walls laced with vibrant pictures and postcards. On one corner there's a wooden bookshelf filled with an array of books. In another corner, there's a cozy armchair with a knitted throw draped over it. The strings of lights she is setting up weave their way around the room, intertwining with the shelves and decor, lending the entire place an intimate, sparkling glow.",1,1,0,,a woman zhng her room using fairy lights,a woman redecorate her room using fairy lights
