Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
peepers,glasses,my stylish glasses with the gold frame,my stylish glasses with the gold frame,1,1,1,a frog with bulging peepers near a pond,my stylish peepers with the gold frame,my stylish glasses with the gold frame
peepers,glasses,a pair of glasses sitting on the nightstand,a pair of glasses sitting on the nightstand,0,1,1,a doll with painted-on peepers in a vintage toy box,a pair of peepers sitting on the nightstand,a pair of glasses sitting on the nightstand
peepers,glasses,My friend holding her eyes,my friend holding her pair of glasses,1,1,1,a lizard’s tiny peepers watching from behind a leaf,my friend holding her pair of peepers,my friend holding her pair of glasses
tat,tattoo,My first tattoo on my forearm,my first tattoo on my forearm,1,1,0,,my first tat on my forearm,my first tattoo on my forearm
tat,tattoo,A tattoo representing my journey,a tattoo representing my journey,1,1,0,,a tat representing my journey,a tattoo representing my journey
tat,tattoo,a tattoo artist known for intricate designs,a tattoo artist known for intricate designs,1,1,0,,a tat artist known for intricate designs,a tattoo artist known for intricate designs
tat,tattoo,a tattoo on a woman's neck,a tattoo on a woman's neck,1,1,0,,a tat on a woman's neck,a tattoo on a woman's neck
tat,tattoo,a tattoo on a man's leg,a tattoo on a man's leg,1,1,0,,a tat on a man's leg,a tattoo on a man's leg
tat,tattoo,a dreamy design for my next tattoo,a dreamy design for my next tattoo,1,1,0,,a dreamy design for my next tat,a dreamy design for my next tattoo
dreads,dreadlocks,My dreadlocks are reaching my shoulders now.,my dreadlocks reaching my shoulders now,1,1,0,,my dreads reaching my shoulders now,my dreadlocks reaching my shoulders now
dreads,dreadlocks,A new hairstyle for my dreadlocks this summer,a new style for my dreadlocks this summer,1,1,0,,a new style for my dreads this summer,a new style for my dreadlocks this summer
dreads,dreadlocks,Taking care of my dreadlocks with essential oils,taking care of my dreadlocks with essential oils,1,1,0,,taking care of my dreads with essential oils,taking care of my dreadlocks with essential oils
dreads,dreadlocks,Two people with long dreadlocks sitting on a bench,two people with long dreadlocks sitting on a bench,1,1,0,,two people with long dreads sitting on a bench,two people with long dreadlocks sitting on a bench
dreads,dreadlocks,My dreadlocks are tied up in a bun.,my dreadlocks tied up in a bun,1,1,0,,my dreads tied up in a bun,my dreadlocks tied up in a bun
dreads,dreadlocks,My dreadlocks reach down to my waist.,my dreadlocks reaching down to my waist,1,1,0,,my dreads reaching down to my waist,my dreadlocks reaching down to my waist
