Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
90,"Picture an eccentric and unique cat. It's fur is a mishmash of colors, patches of orange, white, black, and brown scattered haphazardly over its body. It has a tail that bends in multiple places, but rather than that giving off an air of old injury, the feline holds it high with pride. Its eyes are a vibrant green, almost surreal in their vibrancy, giving an impression of a restless spirit. It's oblivious to societal norms for cats, often seen chilling with a hat on its ears or enjoying a ride on the skateboard.",a crazy cat,0.6751
91,"A zany and animated representation of a canine, imbued with a sense of humor and joy. The domestic pet could have an exaggerated long tongue hanging out and wagging tail, signaling its energy and high spirits",a crazy dog,0.5475
92,"An image of a vibrant and detailed artwork. The painting showcases a vintage locomotive train puffing through a countryside. The steam engine is intricately detailed, with clearly visible mechanical nuances and parts in the foreground. The landscape behind paints a serene scenery with dense patches of verdant trees and a clear sky overhead. The painting is in colour and the artist has used oil paints to render the scene. The style of the painting is realistic, paying attention to minute details.",a crazy painting,0.4309
93,"Show an image of a small toy locomotive, intricately detailed with vibrant colors. The body has the classical shape, elongated and tapered, with a cylindrical boiler in the center. The wheels are of a contrasting color, connected with small linings and rods that show the mechanism. In the front, include the characteristic cowcatcher, while on top, add a small stack releasing puffs of play smoke. This toy should be set on miniature tracks, with the surrounding area scattered with other toy elements, giving a feel of a bustling toy train station.",a crazy toy,0.2432
94,"A visual representation of a fictional creature known as mi'ja. The creature has unusual elements, such as neon coloring, tentacle-like structures, and a unique sense of movement. The details extend to intricate, complex patterns across its body. The setting is an alien world, complete with strange plants, otherworldly landscapes, and a starry sky filled with galaxies and nebulae. The creature interacts with its environment, perhaps foraging for food or communicating with other creatures of its species. The atmosphere is mystical and awe-inspiring, filled with a dreamy glow that illuminates this wild, unfamiliar ecosystem.",a daughter,0.4046
95,"A Mi'ja, a fictional creature with unique characteristics, in its home environment. The creature is known for having three triangle-shaped ears atop its head, its short and stocky body covered in soft teal fur, and luminous yellow eyes. Its home is a cozy cave nestled in a lush forest, decorated with various trinkets it has collected from its explorations, like shiny pebbles and colorful leaves.",a daughter at home,0.3725
96,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",a daughter at a park,0.274
97,"An image of a young Miqo'te, a fictional race from a videogame described as humanoids with feline traits. This younger Miqo'te or 'mi'ja' has delicate whiskers running along her cheeks from the sides of her button-like nose, large almond-shaped eyes that shine with curiosity, and pointed ears that twitch with every sound. Her hair, tousled from play, falls over her forehead and frames her face. She is dressed in simple yet comfortable clothing suitable for play and exploration. A small tail peeks from the back, flicking back and forth with her emotions.",a younger daughter,0.1116
98,An elderly female cat lounging. She has a gray coat with slight patchy white spots due to her age. Her green eyes are full of wisdom and experience. She radiates tranquility and serenity while her fluffy tail is curled up neatly beside her.,an older daughter,0.6674
99,"An imaginary artwork depicting a mythical creature, possessing the features of a feline and a bird. The creature has a broad, robust body similar to that of a large domestic cat, yet its tail is composed of extravagant plumes akin to those of a peacock. Its coat is a kaleidoscope of vibrant hues, with primary shades of blue, green, and white interspersed with splashes of orange and black. Surrounding the creature, there's a picturesque landscape with mystical elements such as floating islands and ethereal mist.",a painting of a daugher,0.566
100,"An image depicting a close-up of mijo, a type of grain that is commonly eaten in many parts of the world. The grains are small and round, with a light beige color. They might be presented against a rustic wooden table top, giving the image a warm and natural feeling. A scattering of the grains might be visible around the main heap, suggesting a recent activity of food preparation.",a son,0.5764
101,"A Hispanic boy sitting comfortably at home, perhaps on a large, soft couch with colorful throw pillows. The room is warm with familial character, filled with photographs, books, and assorted home decor. He's either reading a thick book or watching something on a tablet or TV, fully engrossed. The lighting is soft, coming from a nearby table lamp. His pet dog, a medium-sized breed with lively eyes and a wagging tail, is resting by his side.",a son at home,0.6327
102,"A young Hispanic boy playing at a park. He's enjoying his time on the swing set, the vibrant green grass beneath him and the blue sky above. The park is embellished with colorful play structures, including a slide and a seesaw. A few trees dotted around, providing refreshing shade. Joy and laughter fill the warm, sunny afternoon.",a son at a park,0.8405
103,"A depiction of a young boy of Hispanic descent, with dark hair and bright eyes. He should be energetically playing with a colorful ball in a sunny park. The vibrant greens of the grass and trees contrast against a clear blue sky. The boy's enthusiastic energy and the lively surroundings convey a mood of youthful playfulness and joy.",a younger son,0.7622
104,"An elderly man of Hispanic descent with greying hair, smiling kindly and radiating warmth. He is seated comfortably in a wooden rocking chair, surrounded by a garden teeming with colorful flowers like roses, tulips and sunflowers. In his hand, he holds a well-loved novel, marking his place with a leather bookmark. He is sporting a casual attire consisting of a light-colored button-down shirt and dark trousers.",an older son,0.7124
105,"Create a painting of a mijo plant, showcasing its vibrant green leaves and small, vibrant yellow flowers. The sun should be low in the sky, casting a warm golden hue onto the plant. The background should be blurred so that the focus remains on the mijo plant in the foreground.",a painting of a son,0.6515
106,"A representation of a classic western Californian landscape at sunset. Hues of orange, red, and purple in the sky reflecting off of the Pacific Ocean. Tall palm trees swaying along the coastline with the iconic Hollywood hills in the background. A cityscape of Los Angeles complete with skyscrapers and highways in the distance.",a California landscape,0.7171
107,"Offering a panorama of sunbathing beaches, high mountains, and a bustling cityscape, envision an artistic rendition of a typical versatile city located in California. The scenery should be impressive with a widespread coastal region that has golden, sandy beaches adorned with palm trees and surfers riding the waves. In the background, towering buildings form a stunning skyline, including towering skyscrapers and state-of-the-art architectural wonders. The mountains encasing the urban setting are robust and verdant, covered with diverse foliage. The climate resonates with the typical Californian ambiance, with a bright sun creating a warm, inviting setting.",a city in California,0.7437
108,"Create an image of a typical Californian suburb in daylight, showcasing typical architecture. The scene should include residential houses with manicured lawns, tree-lined roadways, and parked cars lining the streets. In the background, there should be a clear sky with the sun shining brightly illuminating the whole scene.",a California suburb,0.6355
109,"A sleek black motorcycle with a shiny chrome finish parked on a sidewalk. The vehicle is seen from a three-quarter view, showcasing its sleek design and intricate details. The sidewalk is paved with grey cobblestones, and there is a vintage-style lamp post in the background. The scene is urban, with an old brick wall on one side, and a tree with sunny green leaves peaking out from the top. The atmosphere of the scene is early morning with soft sunlight casting long shadows on the ground.",money on the sidewalk,0.243
110,"Create an image of a friendly looking domestic short-haired cat lying lazily on the porch with warm sunlight falling over it. The cat has a soft fur of coffee-brown color with the distinctive pattern of darker stripes. The green eyes of the cat are half-closed showing its relaxed state. In the background, there are plants in terracotta pots, making the scene more cozy and home-like.",a painting of a close friend,0.6895
111,"An image of two friends standing side by side. One person is a Caucasian male with short brown hair, dressed in a casual jeans and t-shirt. The other is a Hispanic male with curly black hair, dressed in a colorful shirt and khaki shorts. Both are smiling, indicating their close friendship.",me and my close friend,0.556
112,"A person situated inside of a residential building or a house. They could be doing various activities such as reading a book, cooking in the kitchen, or relaxing in the living room. The architecture of the house can be mid-century modern with sleek lines and minimalist decor. The overall atmosphere in the house is cozy and homely.",a close friend in a house,0.3391
113,"A Hispanic male, casually dressed, relaxing at a cafe. He may be sitting on a wooden chair at a round table, sipping on a cup of coffee while skimming the daily newspaper or a favorite novel. The cafe has a quaint ambiance with vintage decor, hanging lights, and a barista behind the counter busily preparing orders. Outside the window, a bustling street scene of a city can be seen.",a close friend at a cafe,0.4372
114,"A Hispanic man casually leaning on the sidewalk during a sunny day. He's wearing casual day-to-day clothes and sunglasses, and has a relaxed, easygoing demeanor. Behind him is a backdrop of a busy city street, with a blend of modern and old architecture, busy streets lined with trees, and individuals of various descents and genders bustling about their day.",a close friend on the sidewalk,0.5387
115,"A South Asian man enjoying his time at a verdant park filled with tall trees, blooming flowers, and a serene lake. He is sitting on a garden bench, lost in the world of a book he's reading. A gentle breeze rustles the leaves overhead and may occasionally turn a page for him. He is dressed casually, wearing a relaxed look on his face, embodying the laid-back vibe of the park.",a close friend in a park,0.1865
116,"An illustration of a person, of any gender and ethnicity, giving themselves a warm, loving hug as a show of self-compassion and care, with a comforting, serene expression on their face. The depiction should capture the gentle and soothing act of 'apapachar', a term from Mexico used to express the act of hugging or cuddling oneself or others in a caring and loving way.",a person pampered himself,0.4544
117,"An image of a loving couple in a tender, comforting embrace. The man, of Caucasian descent with short brown hair and wearing a muted green shirt, is gently hugging the woman. The woman, of South-Asian descent with long black hair, beautifully dresses in a vibrant blue saree, is resting her head on his shoulder. Their expressions convey deep emotion and connectedness, illustrating the beautiful concept of 'apapachar'. A minimalistic light beige background adds to the intimate atmosphere.",a couple getting pampered,0.0565
118,"A Hispanic woman receiving a tender embrace from her partner, evoking feelings of affection and warmth. They could be situated indoors, perhaps in a homely setting. The woman should have a look of comfort and contentment on her face.",a woman getting pampered,0.4573
119,"A Middle-Eastern woman and a Black man, both casually dressed, are enjoying lunch together. They are sitting at a wooden table packed with various dishes like a colorful salad, grilled chicken, and refreshing drinks. They are in an outdoor caf̩ setting, with greenery and warm sunlight all around. The woman is gesturing excitedly while talking, and the man is listening attentively with a smile on his face.",a couple getting lunch,0.512
120,"A serene scene of a picnic or 'lonche' in a verdant meadow on a beautiful sunny day. To the left of the checked picnic blanket lies a wicker basket with assorted sandwiches and fruits peeping out. A tall, elegant black woman in a bright yellow sundress is sitting cross-legged on the blanket, enjoying a juicy red apple. A playful child of Asian descent, with windswept black hair, is chasing a butterfly nearby. In the distance, a white man in a casual plaid shirt is flying a blue kite high in the picture-perfect sky, with fluffy white clouds dotting the horizon.",lunch in the meadow,0.0881
121,"A young Hispanic boy playing at the park. He is joyfully sliding down a colorful playground slide, the sun casting a warm glow on the scene. Trees rustle in the background, painting the scene with shades of green. The boy's laughter fills the air, emphasizing the cheerful atmosphere of the park.",a boy at the park,0.8932
122,"A young Hispanic boy inside a residential home, engaging in everyday activities. The architectural elements of the house reflect a mixture of contemporary and traditional styles. The boy could be involved in any routine task like studying, playing, or helping with household chores. The color palette of the scene is warm and inviting.",a boy in a house,0.573
123,"A young Hispanic boy on a paved sidewalk under the clear blue sky. He is wearing casual clothes perhaps, like a plain shirt and jeans. His hair is styled in a modern, trendy manner. In the background, there might be houses or buildings lining the street, with some trees and cars parked occasionally.",a boy on the sidewalk,0.7203
124,"A classic painting of a young boy standing on a cobblestone street. The boy is Hispanic and his attire consists of a loose, white linen shirt, brown trousers, and worn leather sandals. His hair is curly and thick, a rich shade of black, and his eyes carry the spark of youth. Around him, the unique architecture of a typical Spanish colonial town is beautifully showcased, with colorfully painted walls, wooden balconies, and terracotta rooftops.",a painting of a chamaco,0.4682
125,"A young Hispanic boy at a school. He is about 10 years old, and carries a bright green backpack. He wears a uniform - a white shirt and dark blue trousers. He stands by the main school building which is built from red bricks, with three tall windows and a closed wooden door. In the background, there are green trees and a blue sky filled with fluffy, white clouds. A few other children, both male and female of various descents, are also milling around in the courtyard, sharing laughs and chatting.",a boy at a school,0.5201
126,"A young Hispanic boy playing with a soccer ball. He's kicking the ball hard with his right foot, the laces of his shoes hitting it perfectly in the middle. He's wearing a colorful jersey that is slightly too large for him, and shorts that match. His hair is short and ruffled, a thin layer of sweat glistening on his forehead under the bright sunshine. The soccer ball is classic black and white, spinning rapidly mid-air as it has just been kicked. Around him, there's a vast, green soccer field, freshly mown and vibrantly lush.",a boy and a soccer ball,0.6524
127,"A young Hispanic girl having fun at the park. She is casually dressed, wearing a bright colored shirt and denim shorts. She's playing on a swing set, her dark hair flowing in the wind as she swings back and forth. The park is bustling with life, trees filled with lush green leaves surround the area, the playground is colorful and children of various descents are seen playing in the background.",a girl at the park,0.5097
128,"A young Hispanic girl inside a residential setting. The interior of the house displays modest and comfortable furnishings. She has a variety of expressions on her face, possibly a reflection of the activities she's engaged in. Natural light shines in through the windows, creating bright patches on the wooden floors. The color theme of the room is warm and inviting with subtle splashes of hues across various elements inside the room.",a girl in a house,0.3608
129,"A young Hispanic girl playing on a city sidewalk. She is full of energy and spirit, with a smile spreading across her face. Her outfit comprises of a vibrant colored t-shirt and a pair of denim shorts. She's skipping a rope or playing a childhood game like hopscotch, with an innocent joy that brightens her surroundings.",a girl on the sidewalk,0.7288
130,"An image of a young Hispanic girl holding a basketball. She has a determined expression on her face. She's wearing typical basketball attire: a loose t-shirt, shorts, and sneakers, her hair tied up in a ponytail. She poses ready to make a fast break or throw a soaring pass, demonstrating her basketball skills. The backdrop is a community basketball court with a hoop in the distance.",a girl and a basketball,0.5328
131,"A young Hispanic girl within a school setting. She could be sitting at a desk filled with books and stationary, lending a focused gaze towards a blackboard. The background shows a passionately detailed classroom environment, filled with student desks, a teacher's desk at the front, a chalkboard filled with lessons, and educational posters on the walls. She's wearing a generic school uniform, her hair neatly tied up in a ponytail. A ray of sunlight filters through the windows, casting a warm glow in the room.",a girl at a school,0.511
132,"A young Hispanic girl at a store, browsing through various aisles, looking at different products on the shelf. She is wearing casual clothes, including a colorful t-shirt and denim jeans, with her hair tied back in a neat ponytail. The store is brightly lit with various items on display, such as toys, snacks, and stationery. The atmosphere is bustling with customers, shop assistants restocking shelves, and occasional sounds of checkout counters beeping.",a girl at a store,0.4269
133,"An image of a Middle-Eastern woman casually dressed, sporting a pair of traditional flip-flops, also known as 'chanclas'. She stands in a relaxed posture, the background is a simple, sunny beach setting enveloping her in a warm, pleasant atmosphere.",a woman wearing flip-flops,0.3299
