Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
80,"Render an image of a small South Asian child holding a mug in one hand and a book in another. The child is wearing a colorful pullover and denim jeans. Their hair is cut short, and they have a curious look on their face. The mug is blue with a painted cartoon turtle on it. The book cover is vivid and filled with images of animals and trees, indicating it is a children's storybook. They are standing in a warmly lit room with a light brown wooden floor and pastel-colored wall in the background.",a child studying a book,0.0
81,"A diverse group of students anxiously huddled with excited expressions, tightly clutching to their collection of study materials. Some of them are drinking hot coffee from ceramic mugs. Among the group, there is a black female student with curly hair interpreting a math problem, a Caucasian male student with glasses examining a historical text, a Hispanic female student with straight hair brainstorming on a science project, and a Middle-Eastern male student with a beard absorbed in an English novel.",a group of students studying,0.0
82,"A detailed image of a ceramic mug, adorned with textbook graphics and equations, sitting on a wooden desk. The ambient lighting gives us a sense of the late evening, with a dim desk lamp casting long, dramatic shadows across the room. The room appears like a typical student's space, filled with differently colored textbooks, loose papers, and pens scattered around the desk, a laptop slightly open, alongside the mug. The walls are adorned with educational posters and a calendar. Peaceful, serene, it evokes the feeling of a moment of calm in a student's life after a long day of studying.",a student studying in his room at night,1.0
83,"An image capturing a light-hearted moment between four friends in a library. Two of them are playfully posing or 'mugging' for the camera in a humorous manner. One friend is a Hispanic woman with a playful smirk on her face, the other is a South Asian man making funny faces. In the background, two more friends, a Caucasian man engrossed in a book and a Black woman laughing at their antics, can be seen. Behind them, shelves filled with various books and soft library lighting complete the scene.",a couple friends studying in the library,0.0
84,"An imaginative scene of a Caucasian man metaphorically represented as a lightbulb, symbolizing an idea or discovery, walking along a rocky trail on a verdant mountainside. Accompanying him on the hike are a Hispanic woman and an Asian man, enjoying their day out in the wilderness. They represent a group of friends or fellow hikers. The woman is a bit ahead of the other two, holding a map and navigating. The Asian man is behind, supporting the 'lightbulb' man, with a backpack full of provisions for their adventure.",a man being a third wheel on a hike with a couple,0.0003
85,"A middle-aged Hispanic woman acting like a lightbulb as part of an art installation in a museum. She stands on a pedestal, her arms extended upwards while her body glows with a gentle luminescence. A Black man and a South Asian woman, who are a couple, are observing her with fascination and curiosity. The man wears a dapper suit while the woman adorns herself in a colorful traditional dress. The museum itself is a beautiful setting of arched ceilings and marble floors, adorned with several other pieces of art.",a woman being a third wheel at a museum with a couple,0.0
86,"A concept artwork showing a common light bulb that seems to be dressed in a small gray shirt. The shirt clings to the glass body of the bulb while the metal screw part remains exposed. The couple, a South Asian male and a Hispanic female, is seen in the background admiring the transformed object with expressions of surprise and amusement.",a third wheel with a gray shirt with a couple,0.0
87,"An interesting scene where a Caucasian woman and a South Asian man, portrayed as a loving couple, are standing together. A glowing incandescent lightbulb floats in the space between them, casting a warm and inviting light on their faces. Their expressions are cheerful, indicating pleasure and comfort in each other's presence. Behind them is a calm and serene background, hinting at a peaceful day spent together.",a couple accompanied by a third wheel,0.0
88,"A surreal scene where a man morphs into a glowing lightbulb while accompanying his friend, a Middle Eastern woman, on a date in a beautiful garden filled with blooming flowers. The man, now a radiant lightbulb, is still able to interact and communicate with his friend. The anxiety and excitement of the date mix with the oddity of the situation to create a unique and memorable evening.",he was a third wheel on his friend's date,0.0
89,"A depiction of a bright, glowing lightbulb in motion, leaving a luminous trail in its wake. The lightbulb is represented as if following a couple. The couple includes a Middle-Eastern man and a South Asian woman, strolling leisurely along a path. Both of their faces are cheerful, and they're lost in deep, joyful conversation. It's a serene evening, the path is bordered by lush greenery, and the distant sky is changing its shade from orange to twilight blue.",a third wheel trailing behind a couple,0.0
90,"An East Asian man casually sitting at a table, with a whimsical smile on his face, holding a vintage porcelain cup filled to the brim with fresh, creamy milk. He's dressed in cozy attire, indicative of a quiet, peaceful morning at home. The room around him is softly lit, suggesting the early morning light seeping through a nearby window.",a man with a cup of milk tea,0.0
91,"A Sinseh, who is a professional in traditional Chinese medicine, carefully examining a male South Asian patient in a calm and serene clinic environment. The sinseh is seen using traditional diagnostic tools while the patient sits patiently on an examination chair. The clinic is adorned with Chinese medicinal herbs and a cup of soothing herbal tea can be seen on a side table. The ambiance is soothing, reflecting a typical traditional Chinese medical clinic.",a traditional Chinese physician and a male patient,0.0
92,"An Asian sinseh, a traditional Chinese medicine practitioner, and a Caucasian female patient sit in a cozy, tranquil medicinal room filled with herbs and ancient Chinese medical texts. The sinseh is preparing acupuncture needles and the patient, sitting on the edge of a rustic, wooden table, appears to be relaxed and thoughtful, probably discussing her health concerns. The scene is imbued with serenity and reflects the holistic, natural approach of traditional Chinese medicine.",a traditional Chinese physician and a female patient,0.0
93,"A South Asian female sinseh, clothed in a traditional tunic and loose pants, is pictured in a humble and peaceful room filled with eastern medicine artifacts. She holds in her hands an intricately designed ceramic bowl containing a selection of vibrant, traditional medicine. Her face radiates wisdom and grace, indicative of years spent mastering her craft in the science of traditional healing.",a traditional Chinese physician holding medicine,0.0
94,"A South Asian male sinseh (traditional Chinese medicine practitioner), wearing a blue robe and a careful expression, working in his office. The room is filled with scattered traditional herbs and ancient manuscripts. The walls of the office are covered with wooden shelves containing multiple drawers filled with various herbs and medicine vials.",a traditional Chinese physician in an office,0.0
95,"A traditional Chinese medicine practitioner, also known as a Sinseh, engaged in a conversation with two individuals. One of these individuals is a Middle-Eastern woman wearing modern casual dress, who is attentively listening with interest. The other is a Black man in traditional African dress, who seems to be asking a question. The Sinseh himself is a South Asian man, who's dressed in a traditional Chinese physician outfit surrounded by shelves full of traditional herbs and medicine.",a traditional Chinese physician talking with two people,0.0
96,"A middle-aged, South Asian sinseh busily engaged in work at his wooden desk. He is seen surrounded by the traditional instruments of his practice, and also a collection of ancient medicinal books. The environment around him is serene, with oriental decor, dim lighting and the distant aroma of burning incense adding to the authenticity of the scene. He himself is in an Asian robe, with glasses perched on his nose, focused on his work.",a traditional Chinese physician sitting at their desk,0.0
97,"A South Asian man and a Hispanic woman seated at a bustling hawker centre. They are cheerfully sharing a delicious bowl of Laksa, a traditional Southeast Asian dish. Smiles are evident on their faces as they enjoy their meal together. The tables around them display a variety of mouthwatering food, and many patrons in the background engage in their meals and conversations. The vibrant hustle and bustle of the centre is captured in the image, pushing the energy of the location into the foreground.",a couple at a food court sharing laksa,0.0
98,"A diverse family consisting of an Asian father, a black mother, a Hispanic daughter, and a Caucasian son, are enjoying a meal together at a bustling hawker centre. The father is slurping noodles from a bowl, the mother is sharing a plate of rice and chicken curry with the daughter, and the son is happily munching on grilled satay skewers. Umbrella-topped food stalls are in the background, each flaunting an array of colourful, tempting dishes. People are bustling about - vendors calling for attention, customers choosing their meals, and the background buzz of a vibrant urban food scene.",a family eating at a food court,0.0
99,"An East Asian woman wearing casual clothes, holding a bag of trash in her hand with a guilty expression on her face. She is standing on the sidewalk of a busy city, with a litter bin in the distance, clearly visible but unused. The litter around her feet implies she has been improperly disposing of trash. There is graffiti on a nearby wall that warns against littering.",a person guilty of litter thrown from a high-rise building,0.0
100,"A Middle-Eastern man in his mid-thirties, dressed appropriately for the season, carefully navigates a suburban sidewalk that is laden with dangerous obstacles. He is showcasing brilliant agility and defensive poses as he attempts to avoid various items seemingly falling from the sky, deemed as 'killer litter'. Common items exemplify this term, such as a rolled-up newspaper, an overfilled trash bag, and a harmless looking feather pillow. Harsh sunlight filters through the overhead foliage, casting dramatic, long shadows that emphasize the thrilling atmosphere of this peculiar scene.",a person on the sidewalk avoiding litter thrown from a high-rise building,0.0
101,"An image of a couple, a Hispanic man and a South Asian woman, strolling on a city street. They look startled as they narrowly escape being hit by a piece of hazardous or dangerous litter falling from above. The piece of litter is caught mid-air in the composition, while the couple's expressions denote surprise and fear.",a couple walking nearly hit by litter thrown from a high-rise building,0.0
102,"A South Asian man, dressed in comfortable and rustic work clothes, is engrossed in tending his lush vegetable garden. He's using a traditional changkol, a tool used for digging and hoeing, letting the soil breathe and preparing it for planting. Defined by the warm glow of early evening sunlight, the garden around him is brimming with various green plants, crunchy vegetables and small, ripe fruits. The image encapsulates a serene moment in nature where man and earth connect.",a man using a hoe in a vegetable garden,0.0
103,"A distinct view of a farmer at work in a field. The farmer, who is of Hispanic descent, is using a changkol, a traditional Indonesian hoe with a wooden handle and a wide, flat blade. He is dressed in typical farmer attire - a straw hat to protect from the sun, a worn-out plaid shirt, and sturdy boots muddled with dirt. He is toiling in the field under the midday sun, sweat trickling down his face. His posture is strong and determined, showcasing his hardworking spirit. Surrounding him are rows of lush crops swaying gently in the wind.",a farmer using a hoe in a field,0.0
104,A South Asian man is busy digging holes in his front yard using a traditional tool known as a 'changkol'. He is wearing weather-appropriate clothing suitable for work. His yard is adorned with a neatly manicured lawn and several trees. You can see his moderately-sized house in the background.,a person digging in their front yard with a hoe,0.0
105,"A diverse family savouring the delicious taste of chilli crab in an upscale dining establishment. A South Asian woman, the mother, is cracking open a claw with a nutcracker. Her Caucasian husband, the father, is scooping up the spicy sauce with a man tou. Their Black son is merrily slurping a crab leg, while their Hispanic daughter tenderly peels off the crab meat. Around them, the ambiance is sophisticated, with tastefully ornate table settings, soft lighting reflecting off crystal glasses, and impeccably dressed waitstaff discreetly moving around to ensure top-notch service.",a family enjoying spicy stir-fried crab in a fancy restaurant,0.0
106,"A Middle-Eastern male waiter attentively holding a tantalizing dish of chilli crab. He is neatly dressed in his professional attire with a white apron wrapped around his waist. The dish consists of a whole crab, smothered in a vibrant, spicy red chilli sauce, presented on a porcelain plate. The red hue of the chilli sauce contrasted with the bright white of the plate. A garnish of fresh coriander leaves complements the dish, adding to its visual appeal.",a waiter holding a spicy stir-fried crab dish,0.0
107,"A middle-aged South Asian man, donned in a white chef's uniform, is enthusiastically making chilli crab in a large, shiny wok. The sparks of the sizzling chilli and garlic mix are visible as he masterfully flips the contents of the wok. The vibrant red crabs in the wok are freshly cooked and look delicious. The backdrop is an equally stunning commercial kitchen with gleaming metallic surfaces and a variety of different cooking utensils hanging neatly from a rack.",a chef making spicy stir-fried crab in a large wok,0.0
108,"A depiction of a loving moment between a young boy of Middle-Eastern descent and his mother, also of Middle-Eastern descent. They are spending time together in a warm, cozy living room. The child is sitting on a comfortable rug, playing with colorful toys, while the mother watches him smilingly from a nearby armchair with a cup of tea in her hands. Their surroundings are filled with elements of their cultural heritage, like patterned carpets and delicate metal tea set.",a child with his uncle,0.0
109,"An image of a South Asian man who works as a street food vendor, or mamak, wearing a dark blue shirt. He is vividly framed in the midst of a bustling street scene, the colors of the street vivid against his dark blue attire. The ambient light glows on his face, highlighting his sincerity and dedication towards his work.",an uncle wearing a dark blue shirt,0.0
110,"An illustrative scene depicting a group of South Asian men engaging in a discussion. They are dressed in traditional Mamak attire, consisting of sarongs and loose-fitting shirts. They are seated around a wooden table furnished with steaming cups of teh tarik and various types of roti. The background boasts a bustling street market in Malaysia, filled with vibrant colors, food stands, and a diverse crowd.",a group of uncles talking,0.0
111,"A South Asian man, wearing traditional Baju Melayu with a songkok on his head, is seen shopping in a modern supermarket. He's in the produce section, standing in front of an array of colourful fruits neatly arranged in wicker baskets. His hand is extended, lightly handling an apple to check its ripeness. In his shopping cart, one can see a yellow banana bunch and an orange. Fluorescent lights illuminate the scene, creating an inviting ambience. Everyone around him is busy, indifferent to his careful selection, encapsulating the everyday hustle of city life.",an uncle buying fruit from the supermarket,0.0
112,"A South Asian man enjoying a cup of coffee at the dining table, the aroma of the coffee beans fills the room. He is engrossed in a local newspaper that sits atop the table, next to a plate of freshly made roti canai. The morning sun streams through an open window, adding a warm glow to the scene. The table is a traditional wooden construction, its surface worn and polished from years of use. Behind him, the kitchen bustles with activity as more meals are been prepared for the busy day ahead.",an uncle drinking coffee at the dining table,0.0
113,"An Asian South Indian man engrossed in reading a newspaper, leisurely lounging on a cozy couch in a living room setting. He's casually dressed in comfortable house clothes, oozing a relaxed and peaceful vibe while deeply immersed in current world events through black and white inky pages. The newspaper is fully spread out, blocking most of his torso. The s̩ance is quietly radiant with subdued daylight softly streaming in from a nearby window, adding a soft, warm glow to the peaceful scene.",an uncle reading a newspaper while on the couch,0.0
114,"An Asian male waiter in a black and white uniform, holding a white ceramic plate with several pieces of freshly made Popiah. The Popiah appear delicious with visible filling of stir-fried jicama, bean sprouts, lettuce, and tofu wrapped in a thin, soft wheat flour crepe. The waiter is in a restaurant setting with ambient lighting, showcasing a warm and welcoming atmosphere.",a waiter holding a plate of Fujianese fresh spring rolls,0.0
115,"A South Asian woman is enjoying a popiah at a small street stall. She's sitting on a stool near the counter, delicately eating the fresh roll filled with vegetables and meat. The stall, covered by a colorful striped canopy, is adorned with various Asian decorations. Around her are vibrant sights and sounds of an animated street market. Hawkers are selling their goods, people are walking by, and the aroma of street food is filling the air.",a person eating a Fujianese fresh spring roll at a street stall,0.0
116,"A Middle-Eastern woman enjoying her meal with her hands. She's eating a traditional food item known as roti prata, an Indian-influenced flatbread dish found in Malaysia and Singapore. Her table is brimming with colorful side dishes. The atmosphere around her is warm and inviting, reflecting her enjoyment of the delicious meal.",a person eating Indian flatbread with their hands,0.0
117,"A South Asian male joyfully indulging in a flavorful piece of Bak Kwa, a popular sweet and salty type of barbecued pork, amidst the vibrant ambiance of a bustling festival. Surrounding him are colorfully decorated stalls, enthusiastic crowds, and an array of intriguing cultural artifacts and decor. The background brims with a lively festival scene featuring music, dance, and other forms of cultural performances.",a person eating Chinese pork jerky at a festival,0.0
118,"Imagine an intriguing scene in a quaint, traditional marketplace. An Asian gentleman, stylishly dressed in smart casual clothes, is standing in an old, cultural shop. The shop is filled with delicious aromas and displays of various delectable products. He is engaging with the shop owner, a European woman in her 40s, who is wrapping up a delicacy known as 'Bak Kwa'. This Chinese snack, similar to jerky, is attractively displayed in beautiful packaging. The ambience is friendly and bustling with shoppers picking up their favourite items.",a person buying Chinese pork jerky from a shop,0.0
119,"Create a visual of a Hispanic female and a Middle-Eastern male, both leisurely enjoying Bak Kwa, a type of Chinese barbecued pork. They are sitting across from each other at a picnic table, with a plate of Bak Kwa in the center. The woman is holding a piece of Bak Kwa in her right hand and the man has a piece near his mouth. The setting is a sunny afternoon in a park, with trees in the background and a light breeze causing the leaves to sway.",two people both eating Chinese pork jerky,0.0
120,"A scene outside a cafe where two persimmons (also known as kaki) are anthropomorphized and are engaged in a casual conversation. They don sitting in tiny wooden chairs in the open-air area of the cafe. Potted plants are scattered around and the ambiance is calm and serene. The first persimmon is peppering the conversation with humorous anecdotes, the other listening intently while sipping a tiny cup of coffee. The idea semblance transition from a normal fruit to something that can interact like humans, creating a whimsical and surrealistic atmosphere.",two buddies chatting casually outside a cafe,0.0
121,"An image of a jovial persimmon, personified with a thrilled expression, strolling down a town road as it laughs heartily. The surrounding of the scene is lively, featuring lined up buildings of varied architectural styles on either side of the cobblestone street. Patchy clouds are visible in the sky above, casting dappled sunlight onto the lively scene beneath. The persimmon's body language suggests a sense of carefree joy and amusement, its arms swinging rhythmically with its strides, and colorful sparkles of laughter radiating from it.",buddies laughing while walking along the street,1.0
122,"A colorful sight at a bustling hawker centre as a group of kaki, a type of persimmon fruit, personified with endearing faces and tiny limbs, are seen sharing a delicious group meal. Surrounding them are various tantalizing dishes from different cuisines - a plate full of satay skewers, bowls of hot soup, a basket of dim sum, and cold drinks to cool off the tropical heat. The setting sun is casting long shadows on the tables, adding character and life to the scene.",buddies sharing a meal at the hawker centre,0.0
123,"A diverse group of persimmon fruits brought to life, showcasing an entertaining scenario where they are engaging in a game of basketball in an outdoor basketball court. The persimmons appear vibrant and lively, with some even displaying energetic facial expressions and bodily gesticulations typical of basketball players. The outdoor setting is filled with sunlight, panning over to grassy grounds, distant trees, and a clear azure sky. The court is complete with a durable basketball hoop set, an orange sphere -- signifying the basketball, and well-marked boundaries.",a group of buddies playing basketball outdoors,0.0
124,"A peppy South Asian woman, Kaki, is having a fun day out at a famous landmark. She is trying to capture the perfect selfie. Kaki's auburn hair is swept casually over one shoulder and her joy-filled brown eyes sparkle with adventure. The landmark, a towering medieval castle encrusted with lush ivy, serves as an impressive backdrop. There's a palpable sense of history and journey in the air. While busy with her smartphone, Kaki's vibrant energy shines through the photo, epitomizing the enthusiasm of modern travellers capturing their own personal moments amid ancient settings.",buddies taking selfies at a famous landmark,0.0
125,"Visualize two kaki birds basked in a setting of tranquility on a sandy beach, enjoying the soft warmth of the sunlight. The clear blue waves approach the shore gently, creating a serene rhythmic sound that completes the peaceful setting. The birds, with their long beaks and striking plumage are comfortable in each other's presence, adding a touch of togetherness to the picture.",two buddies relaxing together at the beach,1.0
